clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_GGG	codon_TTA	codon_GTT	codon_AGG	codon_GTA	codon_GGT	codon_CCT	codon_AAC	codon_ACC	codon_CTA	codon_CCC	codon_GGC	codon_AGA	codon_CGT	codon_GCT	codon_TGC	codon_AGC	codon_ATG	codon_TGG	codon_TTG	codon_CCG	codon_AGT	codon_TCC	codon_CTT	codon_CTG	codon_CGG	codon_CTC	codon_GCC	codon_AAG	codon_TCT	codon_TAT	codon_TCA	codon_ACT	codon_CAC	codon_GAG	codon_GTC	codon_ATT	codon_GCG	codon_TGT	codon_CAT	codon_CGC	codon_CAA	codon_GAC	codon_GGA	codon_CAG	codon_ATC	codon_TTC	codon_CCA	codon_GTG	codon_AAA	codon_AAT	codon_GAA	codon_TCG	codon_ATA	codon_CGA	codon_GCA	codon_ACG	codon_GAT	codon_ACA	codon_TAC	codon_TTT
NC_073253.2	-1::NC_073253.2:31761673-31767070(-)	5397	False	0.423	2	12.0	36.0	35.0	15.0	27.0	24.0	48.0	16.0	32.0	10.0	23.0	17.0	19.0	4.0	41.0	2.0	22.0	25.0	10.0	17.0	1.0	42.0	23.0	13.0	21.0		12.0	16.0	22.0	77.0	20.0	53.0	80.0	12.0	64.0	18.0	48.0	3.0	2.0	25.0		38.0	37.0	32.0	28.0	19.0	21.0	53.0	33.0	41.0	32.0	166.0	5.0	31.0	4.0	45.0	10.0	61.0	98.0	11.0	47.0
NC_073253.2	-3::NC_073253.2:35561075-35571605(-)	10530	False	0.4123	1	12.0	69.0	68.0	21.0	63.0	44.0	83.0	29.0	36.0	36.0	29.0	22.0	41.0	10.0	75.0	7.0	24.0	43.0	12.0	59.0	17.0	66.0	60.0	39.0	36.0	3.0	22.0	23.0	124.0	145.0	47.0	172.0	72.0	26.0	152.0	30.0	74.0	6.0	14.0	53.0	3.0	74.0	61.0	59.0	71.0	31.0	27.0	137.0	65.0	179.0	67.0	322.0	7.0	49.0	4.0	104.0	4.0	110.0	97.0	12.0	63.0
NC_073253.2	-3::NC_073253.2:43113248-43119944(-)	6696	False	0.4767	2	20.0	20.0	22.0	15.0	21.0	25.0	73.0	14.0	64.0	10.0	41.0	30.0	16.0	6.0	54.0	9.0	29.0	37.0	7.0	17.0	13.0	36.0	55.0	18.0	28.0	3.0	28.0	52.0	113.0	91.0	34.0	49.0	50.0	17.0	135.0	31.0	29.0	6.0	9.0	13.0	4.0	28.0	63.0	32.0	38.0	33.0	24.0	65.0	53.0	110.0	32.0	154.0	7.0	15.0	13.0	36.0	8.0	75.0	46.0	27.0	29.0
NC_073253.2	1::NC_073253.2:108093909-108100494(+)	6585	False	0.4071	2	11.0	36.0	36.0	23.0	15.0	35.0	70.0	29.0	27.0	18.0	24.0	13.0	60.0	10.0	49.0	5.0	36.0	32.0	9.0	19.0	2.0	92.0	39.0	26.0	11.0	4.0	15.0	28.0	52.0	92.0	26.0	99.0	55.0	13.0	33.0	9.0	44.0	3.0	19.0	39.0	5.0	55.0	28.0	51.0	62.0	11.0	11.0	68.0	23.0	114.0	99.0	118.0	9.0	36.0	15.0	47.0	4.0	87.0	51.0	13.0	30.0
NC_073253.2	-2::NC_073253.2:174077826-174083229(-)	5403	False	0.4999	0	38.0	74.0	65.0	4.0	3.0	39.0	66.0		39.0	35.0	22.0	74.0		30.0	37.0	3.0	38.0	8.0	77.0	38.0	3.0	2.0	38.0	39.0	60.0	36.0		38.0		36.0	72.0	7.0		2.0		38.0	86.0	26.0	36.0	58.0	39.0		1.0	1.0	41.0		86.0	49.0	6.0	1.0	1.0		37.0	38.0		48.0	38.0	1.0	1.0	74.0	72.0
NC_073253.2	-1::NC_073253.2:174077878-174085216(-)	7338	False	0.497	1	51.0	99.0	85.0	5.0	1.0	57.0	83.0	4.0	49.0	47.0	31.0	97.0	2.0	42.0	52.0	2.0	52.0	11.0	104.0	54.0	4.0	1.0	54.0	54.0	80.0	50.0		51.0	1.0	44.0	93.0	10.0	2.0	7.0	1.0	53.0	122.0	34.0	49.0	88.0	50.0		2.0	1.0	56.0	3.0	106.0	65.0	8.0	1.0	1.0		50.0	51.0	1.0	66.0	51.0		3.0	96.0	109.0
NC_073253.2	2::NC_073253.2:175103944-175111087(+)	7143	False	0.6063	1							113.0	13.0	252.0	52.0	325.0				1.0		1.0	3.0		1.0	4.0	2.0	215.0	55.0			103.0	3.0		55.0	5.0	64.0	53.0	253.0			3.0		1.0	137.0	3.0	13.0	4.0		3.0	156.0	64.0	341.0					1.0	3.0	3.0	1.0	3.0		12.0	57.0	3.0
NC_073253.2	3::NC_073253.2:175106699-175112249(+)	5550	False	0.6092	1		1.0			1.0		100.0	7.0	199.0	40.0	256.0				1.0	1.0	2.0	1.0		1.0	1.0	1.0	153.0	48.0	1.0		73.0	3.0		44.0	8.0	41.0	52.0	195.0			1.0		1.0	113.0	3.0	10.0	2.0		1.0	98.0	49.0	284.0					5.0	5.0	1.0	2.0		1.0	8.0	36.0	
NC_073253.2	2::NC_073253.2:175114048-175123759(+)	9711	False	0.6089	1		1.0			2.0		156.0	16.0	343.0	67.0	454.0				1.0	3.0	4.0	4.0		1.0	4.0	1.0	291.0	74.0	1.0		117.0	9.0		80.0	7.0	83.0	80.0	327.0			4.0		2.0	192.0	7.0	15.0	2.0		3.0	198.0	96.0	480.0			2.0	1.0	5.0	3.0	1.0	8.0	4.0	1.0	7.0	79.0	1.0
NC_073253.2	1::NC_073253.2:175115667-175127595(+)	11928	False	0.6128	1					3.0		166.0	13.0	450.0	95.0	581.0		1.0		4.0	1.0	2.0	3.0		1.0	5.0		336.0	108.0	1.0		193.0	4.0		77.0	3.0	102.0	75.0	427.0		2.0	4.0		3.0	246.0	14.0	14.0	8.0		2.0	255.0	109.0	540.0			1.0	1.0		5.0	4.0	4.0	2.0	2.0	10.0	96.0	3.0
NC_073253.2	3::NC_073253.2:175120274-175128914(+)	8640	False	0.6119	1					3.0		162.0	15.0	298.0	65.0	399.0			2.0	3.0	4.0	3.0	2.0			11.0		233.0	78.0			123.0	1.0		76.0	10.0	62.0	75.0	317.0		2.0	2.0		1.0	184.0	1.0	11.0	1.0		2.0	157.0	68.0	433.0			2.0		3.0	4.0	5.0	5.0	5.0		4.0	48.0	
NC_073253.2	2::NC_073253.2:175123762-175128889(+)	5127	False	0.6099	1		1.0			1.0		84.0	8.0	187.0	33.0	243.0					1.0	1.0	2.0		1.0	2.0	2.0	149.0	42.0	1.0		67.0	2.0		40.0	6.0	44.0	40.0	176.0			2.0		1.0	96.0	3.0	10.0	3.0		2.0	101.0	50.0	253.0					3.0	3.0	1.0	2.0		1.0	6.0	39.0	
NC_073253.2	1::NC_073253.2:175130688-175145835(+)	15147	False	0.6098	1					3.0		218.0	17.0	547.0	126.0	722.0		1.0	1.0	7.0	2.0	3.0	6.0		3.0	4.0	1.0	416.0	139.0	2.0		246.0	4.0		106.0	9.0	124.0	101.0	525.0		4.0	10.0		3.0	329.0	22.0	19.0	7.0		2.0	324.0	130.0	713.0			3.0	1.0		5.0	5.0	9.0	4.0	2.0	10.0	113.0	1.0
NC_073253.2	2::NC_073253.2:175133446-175141537(+)	8091	False	0.613	1		1.0			2.0		135.0	7.0	289.0	54.0	385.0				1.0	2.0	2.0	3.0		1.0	4.0		238.0	62.0	1.0		96.0	10.0		66.0	2.0	68.0	68.0	275.0			2.0		2.0	162.0	4.0	10.0	3.0		3.0	166.0	76.0	405.0			1.0		5.0	2.0	1.0	6.0	3.0		6.0	68.0	
NC_073253.2	3::NC_073253.2:175138052-175157858(+)	19806	False	0.6129	1					5.0		376.0	26.0	682.0	139.0	867.0		1.0	5.0	3.0	4.0	6.0	2.0		1.0	27.0	2.0	593.0	157.0	2.0		260.0	17.0		180.0	14.0	135.0	179.0	703.0		4.0	5.0		3.0	429.0	15.0	16.0	1.0		9.0	374.0	163.0	1027.0			2.0		8.0	3.0	4.0	11.0	13.0		4.0	124.0	1.0
NC_073253.2	2::NC_073253.2:175141540-175147402(+)	5862	False	0.6133	1					1.0		82.0	10.0	198.0	36.0	280.0					3.0		1.0			6.0	1.0	189.0	41.0			68.0	14.0		45.0	1.0	59.0	37.0	207.0		1.0	3.0			107.0	2.0	7.0	3.0		3.0	142.0	62.0	278.0					1.0	1.0		5.0	4.0		2.0	54.0	
NC_073253.2	1::NC_073253.2:175145838-175153617(+)	7779	False	0.6127	1					1.0		122.0	9.0	282.0	63.0	361.0		1.0	1.0	3.0	1.0	3.0	1.0		2.0	6.0		213.0	69.0	2.0		132.0	3.0		56.0	5.0	57.0	54.0	267.0		2.0	1.0			185.0	12.0	8.0	1.0		3.0	166.0	59.0	372.0				1.0		2.0	5.0	4.0	4.0		2.0	52.0	
NC_073253.2	-3::NC_073253.2:176537444-176546246(-)	8802	False	0.5007	0							1464.0	1459.0	3.0	2.0															1.0		1.0																4.0																		
NC_073253.2	1::NC_073253.2:176537445-176546247(+)	8802	False	0.5006	0	1463.0	1459.0	2.0	3.0		1.0							1.0																			4.0				1.0																									
NC_073253.2	-1::NC_073253.2:176537464-176546281(-)	8817	False	0.5006	0							5.0	5.0	1463.0	1459.0	1.0														4.0		1.0																																	1.0	
NC_073253.2	3::NC_073253.2:176537465-176546276(+)	8811	False	0.5005	0	5.0	5.0	1459.0	1464.0																																4.0																									
NC_073270.2	-1::NC_073270.2:3546-9267(-)	5721	False	0.5001	0	29.0	29.0	924.0	924.0		1.0																																																							
NC_073270.2	2::NC_073270.2:3547-9268(+)	5721	False	0.5003	0							29.0	29.0	924.0	924.0	1.0																																																		
NC_073270.2	-2::NC_073270.2:3713-9260(-)	5547	False	0.5001	0	924.0	924.0				1.0																																																							
NC_073270.2	1::NC_073270.2:3714-9261(+)	5547	False	0.5003	0							924.0	924.0			1.0																																																		
NC_073270.2	3::NC_073270.2:11683586-11689319(+)	5733	False	0.2991	1		1.0	2.0		19.0		120.0		1.0	7.0	94.0		3.0	2.0		1.0		16.0			6.0	2.0	203.0	3.0	1.0		118.0	1.0	1.0	6.0	487.0	3.0	1.0			2.0	5.0		14.0	100.0						111.0	6.0	104.0		1.0	1.0		2.0	453.0				1.0	2.0	7.0	4.0
NC_073270.2	-2::NC_073270.2:69760835-69768941(-)	8106	False	0.6841	1		1.0	1.0	1.0		1.0	276.0		10.0		474.0	2.0		2.0	8.0	4.0	5.0	5.0	2.0	1.0	1.0		148.0	8.0	2.0	2.0	390.0	128.0	6.0	111.0	1.0	140.0		405.0	1.0	1.0		2.0	3.0	7.0	122.0	4.0	1.0	1.0	1.0	3.0	8.0		2.0			1.0	2.0	3.0		2.0	124.0	1.0	274.0	1.0	3.0
NC_073270.2	-3::NC_073270.2:69760885-69768931(-)	8046	False	0.6851	1				1.0			276.0		6.0		480.0	2.0		1.0	6.0	5.0	7.0	6.0	1.0		1.0		138.0	8.0	3.0		383.0	125.0	4.0	117.0		144.0		405.0		1.0			1.0	5.0	126.0	4.0			1.0		8.0	2.0	2.0		1.0	1.0	1.0	3.0		1.0	128.0		273.0	3.0	2.0
NC_073270.2	-1::NC_073270.2:69760965-69768996(-)	8031	False	0.685	1			3.0	1.0		2.0	285.0		7.0		460.0	2.0	1.0		3.0	5.0	4.0	5.0					143.0	7.0		2.0	391.0	134.0	4.0	110.0		135.0		404.0					1.0	9.0	128.0	6.0			1.0	1.0	6.0	2.0	3.0	1.0	2.0	1.0	1.0	1.0		2.0	122.0		280.0	2.0	
NC_073270.2	-2::NC_073270.2:76784546-76789643(-)	5097	False	0.5052	0							819.0	844.0	5.0	5.0	1.0										25.0																																								
NC_073270.2	1::NC_073270.2:76784547-76789644(+)	5097	False	0.505	0	844.0	819.0	5.0	5.0		1.0																																									25.0														
NC_073270.2	-3::NC_073270.2:76784584-76789810(-)	5226	False	0.5048	0							28.0	28.0	843.0	818.0																																													25.0						
NC_073270.2	3::NC_073270.2:76784585-76789811(+)	5226	False	0.5046	0	27.0	28.0	843.0	818.0		1.0																				25.0																																			
NC_073269.2	-2::NC_073269.2:309-6756(-)	6447	False	0.4999	0	74.0	74.0	999.0	1000.0		1.0																																																							1.0
NC_073269.2	2::NC_073269.2:310-6757(+)	6447	False	0.5001	0							74.0	75.0	999.0	1000.0	1.0																																																		
NC_073269.2	-3::NC_073269.2:938-6749(-)	5811	False	0.5001	0	968.0	968.0				1.0																																																							
NC_073269.2	1::NC_073269.2:939-6750(+)	5811	False	0.5003	0							968.0	968.0			1.0																																																		
NC_073269.2	-2::NC_073269.2:5364348-5370681(-)	6333	False	0.6821	1	1.0		3.0	1.0		24.0	6.0	2.0	167.0	49.0	209.0	3.0	18.0	69.0	53.0	1.0	1.0	8.0	4.0	2.0	137.0	5.0	108.0	9.0	10.0	62.0	68.0	3.0		59.0	3.0	9.0	4.0	228.0	8.0	119.0	4.0	5.0	20.0	7.0	78.0	3.0	51.0	49.0	25.0	6.0	16.0	148.0	10.0	1.0		1.0	2.0	1.0	8.0		65.0	2.0	99.0	54.0	3.0
NC_073269.2	-1::NC_073269.2:5364538-5370658(-)	6120	False	0.6891	1	1.0		3.0	1.0		25.0	3.0		173.0	54.0	207.0		10.0	84.0	63.0	1.0		4.0	3.0		149.0	9.0	113.0	13.0	1.0	69.0	51.0	2.0		53.0	1.0	3.0	6.0	234.0	4.0	109.0		8.0	13.0	14.0	57.0	1.0	54.0	41.0	18.0	4.0	8.0	139.0	13.0				1.0		3.0	1.0	57.0		114.0	45.0	
NC_073269.2	-3::NC_073269.2:5365484-5370707(-)	5223	False	0.6916	1			1.0			26.0	1.0	1.0	143.0	36.0	153.0	1.0	12.0	54.0	43.0	3.0		2.0			130.0	3.0	118.0	6.0	7.0	63.0	45.0	4.0	2.0	57.0		8.0	1.0	194.0	8.0	84.0		20.0	17.0	6.0	64.0		58.0	33.0	6.0	5.0	6.0	129.0	6.0					1.0	2.0	1.0	43.0		94.0	42.0	2.0
NC_073269.2	3::NC_073269.2:5811416-5816567(+)	5151	False	0.7352	2	40.0		1.0	14.0	3.0	9.0	19.0	15.0	44.0	3.0	113.0	78.0	5.0	10.0	22.0	24.0	77.0	10.0	10.0	3.0	56.0	6.0	59.0	8.0	105.0	63.0	29.0	137.0	48.0	11.0	2.0	7.0	7.0	28.0	94.0	17.0	4.0	56.0	3.0	6.0	62.0	3.0	59.0	16.0	59.0	20.0	17.0	29.0	51.0	5.0	2.0	8.0	39.0		14.0	28.0	23.0	9.0	8.0	13.0	6.0
NC_073269.2	-2::NC_073269.2:5832066-5841069(-)	9003	False	0.6135	1	106.0		105.0	23.0		1.0	317.0		3.0		319.0	1.0	88.0		107.0	107.0			2.0			2.0	212.0	210.0	106.0		144.0	109.0	1.0	317.0		1.0	2.0	105.0	106.0	1.0						105.0	106.0		3.0		72.0	3.0	106.0				1.0	1.0			1.0	105.0	1.0	1.0	1.0
NC_073269.2	-3::NC_073269.2:5832113-5841236(-)	9123	False	0.6132	1	109.0		2.0	106.0	1.0		185.0		1.0	1.0	357.0	20.0	3.0		2.0	212.0	1.0			105.0	105.0	1.0	112.0	322.0	319.0		109.0	108.0	105.0	6.0		106.0	210.0	3.0	3.0	1.0			1.0	1.0	1.0	2.0	89.0		1.0	105.0	212.0	5.0	3.0						1.0	1.0		2.0	1.0		1.0
NC_073269.2	1::NC_073269.2:5832186-5841093(+)	8907	False	0.6135	1	319.0			317.0		1.0	20.0	105.0			105.0	107.0	316.0	1.0			105.0		1.0	105.0		1.0		1.0			105.0		210.0	87.0		1.0		105.0	143.0	105.0								212.0	106.0	105.0		1.0	105.0			74.0				106.0					
NC_073269.2	-1::NC_073269.2:5845363-5854162(-)	8799	False	0.6118	1	103.0		36.0	68.0			243.0	1.0	1.0		316.0	2.0	36.0		36.0	171.0	1.0		1.0	67.0	67.0	1.0	139.0	275.0	239.0	1.0	142.0	106.0	67.0	112.0		68.0	134.0	37.0	36.0		1.0		2.0			36.0	103.0	2.0	3.0	67.0	138.0	1.0	36.0						1.0	1.0		36.0			
NC_073269.2	-3::NC_073269.2:5848388-5854166(-)	5778	False	0.6078	1	67.0		68.0	2.0			207.0		1.0		206.0	1.0	66.0		68.0	70.0		1.0	1.0		1.0	1.0	135.0	135.0	69.0		68.0	70.0	1.0	203.0		3.0		67.0	67.0	1.0			1.0	1.0		67.0	67.0	2.0	2.0		69.0	2.0	67.0	1.0					1.0			67.0			
NC_073269.2	3::NC_073269.2:5848445-5854121(+)	5676	False	0.6075	1	202.0			204.0		1.0	2.0	68.0			67.0	69.0	202.0				67.0	1.0		67.0				1.0	1.0		67.0		135.0	66.0				67.0	67.0	67.0								135.0	67.0	67.0			67.0			67.0				68.0					
NC_073269.2	3::NC_073269.2:6338132-6344471(+)	6339	False	0.7003	2	75.0		35.0	68.0	1.0	32.0	192.0	8.0	71.0	3.0	239.0	64.0	2.0	12.0	52.0	54.0	1.0	2.0	42.0	1.0	51.0	29.0	187.0	45.0	61.0	7.0	190.0	51.0		36.0		34.0	1.0	39.0	1.0	11.0	2.0	5.0	3.0		15.0	1.0	30.0	4.0	100.0	3.0	69.0	63.0	40.0	1.0		1.0	1.0		27.0	35.0	5.0	2.0	5.0	1.0	3.0
NC_073269.2	1::NC_073269.2:6338607-6344532(+)	5925	False	0.705	2	69.0	1.0	30.0	61.0		33.0	177.0	1.0	63.0	1.0	243.0	63.0		6.0	53.0	54.0	1.0	1.0	31.0	1.0	48.0	34.0	198.0	34.0	57.0		178.0	37.0		39.0		31.0		37.0	1.0	12.0		1.0			17.0	1.0	27.0	1.0	87.0		70.0	73.0	30.0						30.0	34.0	4.0	1.0	2.0	1.0	1.0
NC_073269.2	-1::NC_073269.2:13913131-13935868(-)	22737	False	0.4878	2	82.0	56.0	89.0	85.0	47.0	74.0	303.0	70.0	471.0	33.0	120.0	65.0	102.0	3.0	119.0	1.0	214.0	236.0	45.0	99.0	14.0	139.0	378.0	102.0	126.0	4.0	64.0	133.0	81.0	427.0	32.0	376.0	360.0	69.0	222.0	101.0	95.0	18.0	2.0	96.0	5.0	74.0	135.0	98.0	93.0	148.0	65.0	195.0	180.0	103.0	78.0	235.0	17.0	90.0	4.0	121.0	39.0	102.0	551.0	20.0	73.0
NC_073269.2	-3::NC_073269.2:13940153-13949870(-)	9717	False	0.4917	2	48.0	22.0	40.0	30.0	25.0	24.0	92.0	37.0	154.0	19.0	69.0	31.0	55.0	2.0	76.0	2.0	97.0	71.0	27.0	42.0	5.0	93.0	114.0	49.0	46.0	3.0	52.0	61.0	46.0	174.0	12.0	162.0	173.0	28.0	83.0	47.0	38.0	5.0		34.0	1.0	18.0	42.0	76.0	42.0	52.0	28.0	121.0	44.0	39.0	39.0	88.0	11.0	30.0	2.0	80.0	18.0	48.0	223.0	12.0	37.0
NC_073269.2	-1::NC_073269.2:44181364-44186857(-)	5493	False	0.4518	2	12.0	20.0	25.0	48.0	15.0	10.0	20.0	12.0	19.0	26.0	14.0	11.0	44.0	3.0	33.0	5.0	18.0	52.0	36.0	36.0	5.0	18.0	18.0	21.0	67.0	10.0	22.0	45.0	119.0	23.0	7.0	21.0	17.0	16.0	154.0	14.0	22.0	3.0	4.0	18.0	4.0	50.0	25.0	28.0	68.0	21.0	9.0	28.0	29.0	140.0	11.0	162.0	2.0	29.0	7.0	28.0	3.0	31.0	31.0	13.0	29.0
NC_073269.2	2::NC_073269.2:64814767-64821481(+)	6714	False	0.599	1	1.0		1.0	30.0		2.0	200.0		45.0	3.0	229.0		78.0		77.0	90.0		20.0	2.0		2.0	1.0	171.0	47.0	43.0		165.0	2.0	1.0	37.0	1.0	47.0	2.0	189.0		1.0	26.0	2.0	1.0	5.0		1.0	63.0	49.0	116.0		109.0	63.0	2.0			1.0	1.0	6.0	19.0	2.0	17.0	58.0	198.0	10.0	2.0
NC_073269.2	1::NC_073269.2:64814814-64822764(+)	7950	False	0.599	1	1.0		2.0	52.0		1.0	207.0	2.0	68.0	4.0	284.0	3.0	80.0	2.0	78.0	101.0		26.0	3.0			1.0	207.0	68.0	71.0	1.0	185.0	2.0		37.0		75.0	4.0	212.0	2.0	1.0	44.0		1.0	8.0	1.0		85.0	52.0	134.0		126.0	72.0	1.0	1.0		1.0		7.0	25.0		23.0	55.0	226.0	6.0	2.0
NC_073269.2	2::NC_073269.2:64821484-64828501(+)	7017	False	0.5924	1	4.0	1.0	10.0	77.0		6.0	110.0	5.0	77.0	8.0	266.0	5.0	75.0		84.0	24.0		14.0			1.0		176.0	79.0	88.0	2.0	224.0	6.0		51.0		91.0	4.0	177.0	2.0	2.0	75.0		3.0	6.0	5.0		109.0	14.0	117.0		41.0	20.0	1.0				1.0	3.0	6.0	1.0	11.0	66.0	177.0	6.0	8.0
NC_073265.2	-3::NC_073265.2:1301-6701(-)	5400	False	0.5	0	248.0	248.0	651.0	651.0	1.0	1.0																																																							
NC_073265.2	1::NC_073265.2:1302-6702(+)	5400	False	0.5002	0							249.0	248.0	652.0	651.0																																																			
NC_073265.2	-1::NC_073265.2:21015763-21023602(-)	7839	False	0.5993	0		2.0					146.0	2.0	101.0		143.0		1.0		73.0	4.0	2.0		3.0	4.0			14.0	2.0	4.0		904.0	32.0	1.0	683.0		100.0	8.0	113.0	2.0	5.0			3.0		121.0				1.0		4.0	1.0		2.0		1.0	125.0	1.0		1.0	1.0			1.0	2.0
NC_073265.2	-3::NC_073265.2:21015788-21023588(-)	7800	False	0.6	0		1.0				1.0	144.0		95.0		147.0	1.0			92.0					3.0			8.0	10.0	4.0		918.0	39.0		666.0		110.0	7.0	108.0		3.0			4.0	1.0	104.0	1.0			1.0		1.0	3.0	2.0	1.0		1.0	120.0			1.0	1.0			1.0	1.0
NC_073265.2	-2::NC_073265.2:21015831-21023598(-)	7767	False	0.6	0		1.0					143.0		103.0		143.0			1.0	91.0	4.0	2.0		1.0				12.0	5.0	5.0	1.0	899.0	33.0	1.0	686.0		107.0	9.0	102.0		3.0			2.0		124.0						2.0						104.0			1.0			2.0	1.0	1.0
NC_073265.2	3::NC_073265.2:29865890-29871011(+)	5121	False	0.363	1	9.0	31.0	29.0	11.0	30.0	17.0	34.0	32.0	27.0	19.0	10.0	7.0	26.0	7.0	30.0	5.0	16.0	39.0	7.0	30.0	2.0	48.0	16.0	18.0	19.0	2.0	9.0	19.0	41.0	47.0	25.0	35.0	57.0	15.0	44.0	16.0	55.0	1.0	35.0	31.0		46.0	37.0	33.0	35.0	15.0	14.0	28.0	13.0	95.0	104.0	91.0	2.0	46.0	3.0	21.0	4.0	75.0	47.0	6.0	41.0
NC_073265.2	2::NC_073265.2:31934332-31944568(+)	10236	False	0.5139	2	55.0	39.0	45.0	104.0	35.0	42.0	106.0	45.0	59.0	24.0	72.0	59.0	58.0	12.0	83.0	37.0	97.0	46.0	32.0	55.0	11.0	77.0	73.0	47.0	81.0	3.0	51.0	74.0	75.0	112.0	21.0	73.0	80.0	67.0	144.0	34.0	23.0	6.0	40.0	49.0	3.0	69.0	76.0	49.0	149.0	28.0	39.0	107.0	56.0	67.0	60.0	133.0	4.0	15.0	10.0	70.0	9.0	92.0	67.0	18.0	45.0
NC_073265.2	2::NC_073265.2:32773966-32782735(+)	8769	False	0.5566	2	64.0	18.0	17.0	35.0	20.0	23.0	104.0	21.0	49.0	34.0	96.0	61.0	25.0	18.0	80.0	15.0	67.0	32.0	31.0	26.0	12.0	35.0	61.0	40.0	80.0	29.0	47.0	94.0	140.0	58.0	20.0	58.0	46.0	32.0	218.0	37.0	17.0	6.0	13.0	21.0	20.0	30.0	94.0	49.0	84.0	41.0	35.0	117.0	62.0	77.0	22.0	129.0	4.0	9.0	11.0	52.0	9.0	72.0	61.0	23.0	22.0
NC_073265.2	1::NC_073265.2:90902736-90910620(+)	7884	False	0.5931	1		1.0		2.0		1.0	115.0	2.0	199.0	13.0	337.0		3.0	18.0	48.0	1.0	73.0			2.0		28.0	31.0	1.0			155.0	33.0			7.0	323.0	10.0	358.0	1.0	38.0	2.0	1.0	3.0	181.0	2.0	9.0	2.0		101.0	178.0		146.0		2.0	1.0	3.0	21.0	1.0	1.0	4.0	1.0	1.0	160.0	8.0	
NC_073265.2	3::NC_073265.2:90902744-90910616(+)	7872	False	0.5934	1							106.0	7.0	192.0	14.0	341.0		4.0	21.0	51.0		83.0	1.0	1.0	2.0	1.0	16.0	37.0				150.0	28.0	2.0	3.0	4.0	339.0	9.0	351.0		44.0	3.0	1.0	1.0	176.0	3.0	4.0	4.0		104.0	180.0	1.0	144.0		1.0	1.0		18.0	1.0	1.0	1.0	1.0		164.0	8.0	
NC_073265.2	2::NC_073265.2:90902755-90910660(+)	7905	False	0.5932	1		1.0	1.0		1.0	2.0	110.0	6.0	198.0	10.0	348.0		4.0	21.0	47.0	1.0	78.0		1.0	1.0	2.0	21.0	21.0	1.0	4.0		160.0	26.0	2.0	2.0	8.0	328.0	6.0	352.0		48.0	1.0	2.0	2.0	175.0	2.0	4.0	2.0		102.0	189.0	2.0	141.0		4.0	2.0	1.0	21.0			1.0		1.0	166.0	6.0	
NC_073265.2	-1::NC_073265.2:91853290-91858981(-)	5691	False	0.5041	0							13.0	14.0	911.0	933.0	24.0													1.0																																				1.0	
NC_073265.2	3::NC_073265.2:91853291-91858976(+)	5685	False	0.504	0	14.0	14.0	911.0	934.0		22.0																																																							
NC_073265.2	-3::NC_073265.2:91853297-91858898(-)	5601	False	0.504	0							934.0	911.0	22.0																																																				
NC_073265.2	1::NC_073265.2:91853298-91858899(+)	5601	False	0.504	0	933.0	911.0			22.0	1.0																																																							
NC_073272.2	1::NC_073272.2:171684-177246(+)	5562	False	0.6264	1	175.0	2.0		44.0	1.0	3.0	157.0	52.0	78.0	31.0	44.0	32.0	4.0	27.0	39.0	28.0	4.0		3.0		1.0	4.0	123.0	3.0	76.0	13.0	78.0	1.0	3.0	11.0		73.0	74.0	9.0	1.0	33.0		12.0	42.0	44.0	4.0	34.0	35.0	43.0	92.0	44.0	2.0	116.0	23.0	2.0	1.0	7.0			1.0	7.0	52.0	1.0	23.0	41.0	1.0
NC_073272.2	2::NC_073272.2:171724-177214(+)	5490	False	0.629	1	91.0			90.0		4.0	82.0	37.0	46.0	72.0	84.0	68.0		11.0	34.0	45.0	2.0		1.0	2.0	3.0	3.0	109.0	8.0	45.0	51.0	154.0	6.0		2.0		43.0	43.0	5.0	3.0	62.0		24.0	49.0	78.0	1.0	73.0	26.0	72.0	63.0	45.0		74.0	12.0	1.0	3.0	17.0			1.0	4.0	27.0	1.0	20.0	32.0	1.0
NC_073272.2	2::NC_073272.2:769717-776326(+)	6609	False	0.4837	0	145.0		13.0		141.0		145.0	1.0	67.0				1.0		1.0	12.0		12.0		26.0		146.0	122.0	40.0	289.0	3.0		4.0		12.0	1.0	146.0		76.0	1.0					74.0						68.0	79.0	1.0		1.0	145.0		121.0	124.0		149.0	7.0				30.0
NC_073272.2	-3::NC_073272.2:769740-776325(-)	6585	False	0.4841	0						145.0		106.0		1.0			12.0	3.0		147.0	196.0	133.0	1.0			121.0		146.0					24.0	1.0					114.0		1.0	77.0		12.0			8.0	1.0		1.0	146.0	145.0	74.0	1.0	1.0	146.0		69.0		77.0		133.0	153.0		
NC_073272.2	1::NC_073272.2:769770-777948(+)	8178	False	0.4826	0		9.0	121.0				8.0		163.0	1.0		18.0		1.0	221.0	114.0		26.0	163.0				1.0	25.0	20.0		131.0		164.0	24.0	80.0	8.0	132.0	80.0		8.0	19.0		188.0	167.0	80.0	18.0				149.0	165.0	15.0	18.0		1.0	163.0	1.0		17.0	165.0	8.0	2.0		32.0	
