clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_CCT	codon_AAC	codon_TAC	codon_CTA	codon_ACC	codon_TAT	codon_CAC	codon_CGC	codon_CAT	codon_CTG	codon_GAA	codon_GGG	codon_AAT	codon_ATC	codon_TGC	codon_GTC	codon_TGT	codon_ATG	codon_AAG	codon_ATA	codon_TCT	codon_ACA	codon_ACG	codon_CCA	codon_GTA	codon_TTA	codon_AGA	codon_TGG	codon_AAA	codon_GGA	codon_GCT	codon_CGT	codon_TTG	codon_TCG	codon_ACT	codon_TAA	codon_CCC	codon_GCC	codon_GCA	codon_CCG	codon_TGA	codon_CAA	codon_ATT	codon_AGT	codon_CAG	codon_CTC	codon_TCC	codon_TTC	codon_CGG	codon_GGT	codon_CTT	codon_CGA	codon_TCA	codon_GAG	codon_TTT	codon_GGC	codon_AGC	codon_GAT	codon_AGG	codon_GAC	codon_GTT	codon_GTG	codon_GCG	codon_TAG
NC_073236.2	2::NC_073236.2:18637309-18642316	5007	False	0.5253	0		80.0				1.0				1.0	200.0	112.0	107.0					110.0	8.0				79.0				7.0	192.0	95.0	291.0			1.0		3.0									87.0					83.0	1.0				102.0				1.0	20.0	2.0		86.0		
NC_073236.2	1::NC_073236.2:18639690-18648291	8601	False	0.5252	0		139.0				1.0				4.0	337.0	194.0	184.0					181.0	15.0	1.0			138.0		2.0		13.0	332.0	168.0	505.0			1.0		2.0								1.0	149.0					140.0	1.0				177.0				2.0	33.0			147.0		
NC_073236.2	1::NC_073236.2:18652407-18659763	7356	False	0.5258	0		125.0								3.0	285.0	169.0	155.0					156.0	12.0	2.0			116.0		4.0		13.0	291.0	140.0	428.0		1.0			3.0								1.0	123.0					113.0	3.0				151.0				1.0	23.0	2.0		132.0		
NC_073236.2	3::NC_073236.2:18657977-18663044	5067	False	0.5248	0		82.0	1.0							1.0	200.0	110.0	106.0	1.0				105.0	9.0	2.0			75.0		2.0		5.0	201.0	96.0	292.0					3.0									92.0					79.0	4.0				101.0				2.0	25.0	1.0		92.0	2.0	
NC_073236.2	1::NC_073236.2:18668058-18674400	6342	False	0.5243	0		94.0								1.0	246.0	137.0	136.0					137.0	14.0	2.0			94.0		4.0		7.0	254.0	122.0	365.0		2.0			1.0				2.0			1.0	2.0	113.0					101.0	3.0				127.0				2.0	26.0	2.0		117.0	2.0	
NC_073236.2	3::NC_073236.2:18673940-18688697	14757	False	0.5242	0		235.0				3.0				2.0	572.0	332.0	324.0		3.0			320.0	23.0	6.0			217.0		8.0		25.0	583.0	271.0	859.0		1.0	3.0		3.0				2.0			1.0	1.0	259.0					227.0	4.0				297.0		1.0		4.0	55.0	6.0		272.0		
NC_073236.2	2::NC_073236.2:18683053-18691570	8517	False	0.5251	0		134.0								1.0	329.0	181.0	183.0		1.0			177.0	18.0	1.0			126.0		4.0		12.0	339.0	161.0	496.0		1.0			1.0							2.0	3.0	153.0					143.0	5.0				172.0				4.0	35.0	2.0		155.0		
NC_073236.2	1::NC_073236.2:18689988-18701328	11340	False	0.5249	0		173.0								1.0	441.0	255.0	247.0		2.0			249.0	23.0	3.0			165.0		6.0		13.0	453.0	210.0	654.0		2.0							3.0			1.0	2.0	205.0					175.0	7.0				230.0				4.0	44.0	3.0		208.0	1.0	
NC_073236.2	3::NC_073236.2:18707651-18718583	10932	False	0.5247	1		181.0				2.0					419.0	250.0	234.0		2.0			241.0	12.0	6.0			161.0		7.0		19.0	434.0	203.0	641.0		1.0	3.0		4.0							2.0	1.0	188.0					167.0	1.0				227.0				1.0	34.0	4.0		199.0		
NC_073236.2	2::NC_073236.2:18710575-18719227	8652	False	0.5244	1		131.0				1.0				3.0	337.0	185.0	187.0					179.0	23.0	1.0			133.0		3.0		14.0	345.0	162.0	498.0			1.0						1.0			1.0	2.0	157.0					142.0	6.0				170.0				5.0	36.0	3.0	1.0	157.0		
NC_073236.2	1::NC_073236.2:18717834-18729276	11442	False	0.5245	0		189.0				1.0				1.0	442.0	253.0	244.0		3.0			246.0	17.0	6.0			168.0		7.0		15.0	457.0	211.0	670.0			2.0		4.0							2.0	1.0	202.0					176.0	4.0				229.0				4.0	42.0	5.0		213.0		
NC_073236.2	1::NC_073236.2:18729411-18734427	5016	False	0.5261	0		82.0								1.0	194.0	108.0	107.0		1.0			109.0	7.0	1.0			77.0		1.0		7.0	196.0	92.0	291.0					1.0				1.0			2.0		91.0					83.0	3.0				100.0				2.0	20.0	2.0		93.0		
NC_073236.2	2::NC_073236.2:18733525-18739969	6444	False	0.5255	0		103.0								1.0	245.0	143.0	138.0					143.0	9.0	3.0			96.0		3.0		9.0	252.0	121.0	376.0					2.0				2.0			2.0		114.0					103.0	2.0				129.0				2.0	26.0	2.0		122.0		
NC_073236.2	2::NC_073236.2:18744694-18749710	5016	False	0.5259	0		87.0									193.0	110.0	103.0		2.0			112.0	4.0	3.0			74.0		3.0		9.0	195.0	93.0	296.0					2.0							1.0		85.0					79.0	1.0				103.0				1.0	20.0	1.0		95.0		
NC_073236.2	2::NC_073236.2:18749845-18757156	7311	False	0.5244	0		118.0								1.0	283.0	160.0	158.0		1.0			160.0	10.0	3.0			105.0		4.0		10.0	287.0	136.0	425.0					2.0				1.0			1.0		131.0					116.0	5.0				147.0				3.0	32.0	2.0		136.0		
NC_073236.2	1::NC_073236.2:18754044-18759417	5373	False	0.525	0		82.0								1.0	209.0	117.0	118.0		1.0			116.0	13.0	1.0			79.0		1.0		8.0	212.0	98.0	311.0					1.0				1.0			1.0		98.0					88.0	3.0				106.0				3.0	21.0	2.0		100.0		
NC_073236.2	3::NC_073236.2:18768239-18774389	6150	False	0.5259	0		97.0				2.0				1.0	241.0	136.0	128.0		1.0		1.0	136.0	13.0				100.0				15.0	226.0	117.0	359.0			2.0	1.0	1.0									104.0					104.0	2.0		1.0		122.0				2.0	24.0	3.0		111.0		
NC_073236.2	1::NC_073236.2:18781245-18787848	6603	False	0.5251	0		108.0				1.0				1.0	258.0	148.0	139.0					142.0	11.0	3.0			96.0		3.0		10.0	254.0	127.0	384.0			1.0		4.0									113.0					108.0	2.0				128.0		1.0		3.0	29.0	5.0		121.0	1.0	
NC_073236.2	2::NC_073236.2:18789445-18795736	6291	False	0.5246	0		103.0				1.0					248.0	139.0	131.0	1.0				133.0	13.0	3.0			92.0		3.0		7.0	247.0	118.0	363.0			1.0		4.0									112.0					97.0	4.0				127.0		1.0		2.0	28.0	2.0		115.0	2.0	
NC_073236.2	1::NC_073236.2:18796704-18802383	5679	False	0.5226	0		88.0				1.0				1.0	220.0	123.0	118.0				1.0	124.0	13.0	2.0			77.0		5.0		9.0	228.0	109.0	327.0		3.0	2.0										3.0	99.0					85.0	4.0				111.0		1.0		2.0	27.0			108.0	2.0	
NC_073236.2	1::NC_073236.2:18803097-18808248	5151	False	0.5228	0		81.0				2.0				1.0	199.0	115.0	113.0					112.0	10.0	3.0			76.0		3.0		4.0	203.0	96.0	296.0			2.0											94.0					75.0	4.0				102.0		2.0		2.0	23.0	2.0		95.0	2.0	
NC_073236.2	2::NC_073236.2:18807499-18817717	10218	False	0.5247	0		164.0				1.0				2.0	394.0	227.0	223.0		2.0		1.0	222.0	18.0	4.0			150.0		5.0		14.0	409.0	187.0	596.0			1.0		2.0				1.0			2.0		182.0					159.0	4.0				205.0				3.0	36.0	4.0		187.0	1.0	
NC_073236.2	1::NC_073236.2:18813687-18819621	5934	False	0.5251	0		99.0								1.0	231.0	130.0	126.0		1.0			128.0	10.0	2.0			88.0		3.0		8.0	239.0	109.0	346.0					2.0							1.0	1.0	104.0					94.0	2.0				120.0				2.0	19.0	2.0		110.0		
NC_073236.2	3::NC_073236.2:18815642-18821525	5883	False	0.5252	0		94.0								1.0	228.0	127.0	127.0		1.0			130.0	8.0	2.0			86.0		2.0		8.0	231.0	110.0	341.0					1.0				1.0			1.0		106.0					99.0	4.0				116.0				2.0	22.0	3.0		110.0		
NC_073236.2	2::NC_073236.2:18823369-18828784	5415	False	0.525	0		89.0								1.0	207.0	122.0	117.0		1.0			116.0	6.0	4.0			76.0		3.0		5.0	217.0	102.0	318.0					3.0							1.0		94.0					83.0	2.0				108.0				2.0	24.0	2.0		102.0		
NC_073236.2	3::NC_073236.2:18833288-18839885	6597	False	0.526	0		108.0				1.0				3.0	256.0	149.0	139.0		1.0			144.0	14.0	2.0			107.0		2.0		6.0	253.0	122.0	383.0			1.0		1.0							1.0		122.0					108.0	3.0				134.0				2.0	18.0	1.0		118.0		
NC_073236.2	-3::NC_073236.2:18847316-18977078	129762	False	0.5261	1		2106.0	3.0		2.0	20.0		1.0		30.0	5028.0	2851.0	2752.0		27.0		1.0	2739.0	205.0	13.0		2.0	2110.0		33.0		254.0	5045.0	2422.0	7575.0			18.0		26.0	16.0			27.0		3.0	24.0	16.0	2252.0	6.0				2101.0	29.0		1.0		2714.0		4.0		13.0	458.0	30.0		2281.0	2.0	14.0
NC_073236.2	3::NC_073236.2:18851444-18856868	5424	False	0.5249	0		89.0								1.0	208.0	113.0	113.0		1.0			121.0	7.0	2.0			80.0		2.0		8.0	214.0	102.0	318.0					1.0							2.0		97.0					89.0	3.0				109.0				2.0	22.0	2.0		102.0		
NC_073236.2	1::NC_073236.2:18858057-18863532	5475	False	0.5249	0		85.0								1.0	213.0	117.0	117.0		1.0			121.0	11.0	2.0			81.0		1.0		7.0	218.0	102.0	319.0												1.0		99.0					89.0	3.0				109.0				2.0	21.0	3.0		102.0		
NC_073236.2	2::NC_073236.2:18861712-18867574	5862	False	0.5261	1		102.0				1.0					228.0	133.0	125.0		2.0		1.0	121.0	10.0	2.0			90.0		2.0		6.0	230.0	106.0	343.0			1.0		4.0							1.0		102.0					91.0	3.0				121.0				2.0	20.0	1.0		106.0		
NC_073236.2	1::NC_073236.2:18868818-18887247	18429	False	0.5264	0		306.0				2.0				3.0	718.0	412.0	390.0		2.0			392.0	30.0	4.0			299.0		4.0		44.0	708.0	345.0	1072.0			1.0		5.0				3.0			1.0		307.0	1.0				297.0	5.0		1.0		391.0				4.0	70.0	5.0		321.0		
NC_073236.2	2::NC_073236.2:18873340-18912373	39033	False	0.5269	0		650.0				2.0		2.0		8.0	1513.0	851.0	814.0		1.0			821.0	63.0	8.0			640.0		14.0		70.0	1517.0	734.0	2286.0			2.0		11.0				4.0			4.0	5.0	670.0	1.0				636.0	7.0		1.0		847.0		1.0		3.0	152.0	10.0		662.0	1.0	
NC_073236.2	3::NC_073236.2:18878117-18890426	12309	False	0.5271	0		203.0				3.0		1.0		4.0	481.0	273.0	259.0					256.0	18.0	2.0			204.0		2.0		25.0	461.0	233.0	719.0			2.0		2.0				2.0			1.0	1.0	212.0					204.0					265.0		1.0			56.0	3.0		209.0	1.0	
NC_073236.2	1::NC_073236.2:18887382-18911676	24294	False	0.5271	0		398.0	1.0			3.0		1.0		8.0	950.0	537.0	510.0		2.0		1.0	514.0	44.0				399.0		2.0		52.0	929.0	456.0	1414.0			3.0		4.0				3.0				2.0	420.0					406.0	9.0		1.0		511.0				4.0	85.0	7.0		421.0	1.0	
NC_073236.2	3::NC_073236.2:18900044-18909755	9711	False	0.5273	0		160.0	1.0			2.0				3.0	380.0	214.0	206.0		1.0			201.0	16.0				166.0		3.0		20.0	373.0	179.0	568.0			2.0		3.0								2.0	164.0					161.0	1.0				212.0					33.0	1.0		165.0		
NC_073236.2	3::NC_073236.2:18910421-18925187	14766	False	0.5261	0		244.0				1.0				2.0	573.0	320.0	307.0		2.0			302.0	25.0	2.0			240.0		6.0		39.0	573.0	283.0	869.0			1.0		4.0							1.0	2.0	250.0					242.0	1.0				304.0				3.0	54.0	6.0		266.0		
NC_073236.2	1::NC_073236.2:18913260-18919947	6687	False	0.5267	0		112.0				1.0				2.0	263.0	145.0	142.0		1.0			140.0	10.0	1.0			110.0				11.0	258.0	124.0	392.0			2.0		3.0									114.0					110.0	1.0				153.0					25.0			109.0		
NC_073236.2	2::NC_073236.2:18913384-18924823	11439	False	0.5268	0		192.0								5.0	447.0	250.0	236.0					242.0	22.0				188.0		1.0		21.0	431.0	218.0	667.0					1.0				1.0				1.0	204.0					192.0	4.0				237.0				2.0	52.0	3.0		196.0		
NC_073236.2	2::NC_073236.2:18924826-18973396	48570	False	0.5257	0		783.0				14.0				9.0	1878.0	1066.0	1039.0		10.0			1060.0	61.0			2.0	780.0		16.0		91.0	1887.0	898.0	2821.0			14.0		9.0				17.0	1.0		17.0	11.0	850.0	4.0				790.0	12.0				1024.0		4.0		1.0	164.0	8.0		849.0		
NC_073236.2	3::NC_073236.2:18925190-18932015	6825	False	0.5275	0		120.0				1.0				1.0	264.0	158.0	145.0					136.0	6.0	1.0			114.0		3.0		17.0	261.0	127.0	402.0			1.0		2.0							1.0	2.0	115.0					109.0					147.0					24.0			118.0		
NC_073236.2	1::NC_073236.2:18929280-18969027	39747	False	0.5256	0		638.0			1.0	7.0				7.0	1543.0	864.0	868.0		6.0			849.0	44.0				639.0		14.0		65.0	1577.0	730.0	2325.0			7.0		8.0				4.0	2.0		3.0	14.0	701.0	1.0				637.0	12.0				862.0					135.0	9.0		677.0		
NC_073236.2	3::NC_073236.2:18932732-18969911	37179	False	0.5254	0		593.0	1.0		2.0	10.0				8.0	1436.0	802.0	797.0		6.0			815.0	51.0				591.0		8.0		84.0	1489.0	688.0	2167.0			10.0		6.0				6.0			9.0	7.0	636.0	3.0				597.0	14.0				787.0		1.0			108.0	8.0		653.0		
NC_073236.2	1::NC_073236.2:18969030-18977079	8049	False	0.5263	0		126.0				1.0					301.0	183.0	187.0		7.0		1.0	182.0	12.0			3.0	130.0		2.0		14.0	290.0	140.0	451.0			1.0						18.0			13.0		139.0	7.0				133.0	4.0				159.0		4.0			32.0	1.0		142.0		
NC_073236.2	2::NC_073236.2:18974266-18984871	10605	False	0.5259	0		171.0									397.0	225.0	208.0		13.0			257.0	9.0			1.0	160.0		5.0		16.0	408.0	209.0	615.0									10.0			12.0		195.0	9.0				171.0	1.0				227.0		10.0		1.0	29.0	1.0	1.0	174.0		
NC_073236.2	-3::NC_073236.2:18977081-19025996	48915	False	0.527	0		826.0			1.0						1833.0	1042.0	1059.0		80.0			1024.0	45.0			3.0	819.0		5.0		85.0	1848.0	909.0	2764.0			2.0			9.0			107.0	1.0	1.0	83.0	1.0	844.0	24.0				804.0	6.0				1017.0		25.0	3.0		162.0	6.0		865.0	2.0	
NC_073236.2	1::NC_073236.2:18977394-18992334	14940	False	0.5261	0		232.0									570.0	338.0	344.0		15.0			334.0	23.0			6.0	242.0		2.0		28.0	559.0	267.0	847.0			1.0						26.0			14.0		256.0	18.0				243.0	5.0				296.0		6.0			47.0	1.0		259.0	1.0	
NC_073236.2	3::NC_073236.2:18982817-18988424	5607	False	0.5256	0		87.0									215.0	125.0	134.0		4.0			119.0	9.0			1.0	91.0				9.0	215.0	99.0	318.0									11.0			5.0		96.0	5.0				88.0	1.0				111.0		3.0			21.0	1.0		101.0		
NC_073236.2	2::NC_073236.2:18984874-18992113	7239	False	0.5267	0		120.0									275.0	149.0	147.0		5.0			161.0	7.0				116.0		1.0		8.0	278.0	142.0	415.0									11.0			8.0		132.0	7.0				119.0					146.0		9.0			26.0	1.0		130.0		
NC_073236.2	3::NC_073236.2:18988427-18996566	8139	False	0.5277	0		137.0			1.0						303.0	174.0	177.0		14.0			165.0	9.0				140.0		1.0		16.0	310.0	151.0	462.0									17.0			16.0		137.0	2.0				132.0	1.0				169.0		3.0	1.0		26.0	1.0		148.0		
NC_073236.2	2::NC_073236.2:18992116-19003213	11097	False	0.5283	0		189.0									416.0	244.0	240.0		12.0			240.0	10.0			1.0	185.0		1.0		20.0	406.0	204.0	628.0									23.0			17.0		196.0	9.0				191.0	2.0				229.0		6.0			37.0			192.0	1.0	
NC_073236.2	1::NC_073236.2:18992337-18999456	7119	False	0.5287	0		118.0									272.0	156.0	154.0		13.0			154.0	8.0			2.0	121.0				14.0	261.0	131.0	403.0									14.0	1.0		8.0		120.0	4.0				124.0	1.0				152.0		2.0	1.0		20.0			118.0	1.0	
NC_073236.2	3::NC_073236.2:18996569-19009145	12576	False	0.5284	0		214.0									472.0	265.0	264.0		23.0			276.0	9.0			1.0	214.0		2.0		25.0	456.0	236.0	721.0									19.0	1.0		20.0		212.0	6.0				216.0	1.0				263.0		9.0	2.0		44.0	1.0		219.0	1.0	
NC_073236.2	2::NC_073236.2:19003216-19009366	6150	False	0.5276	0		107.0			1.0						223.0	134.0	134.0		9.0			126.0	5.0				104.0		1.0		13.0	233.0	114.0	345.0									16.0			16.0		106.0	4.0				102.0	1.0				127.0		2.0	1.0		18.0			108.0		
NC_073236.2	1::NC_073236.2:19003437-19010622	7185	False	0.5282	0		126.0									267.0	149.0	147.0		15.0			157.0	4.0				124.0		1.0		11.0	262.0	138.0	399.0									21.0			14.0		127.0	2.0				128.0	1.0				155.0		5.0			21.0			121.0		
NC_073236.2	3::NC_073236.2:19009148-19018631	9483	False	0.5279	0		168.0									351.0	202.0	200.0		15.0			192.0	6.0				161.0				19.0	362.0	179.0	534.0			1.0						23.0			21.0		164.0	3.0				158.0	1.0				206.0		3.0			29.0			162.0	1.0	
NC_073236.2	2::NC_073236.2:19009369-19018852	9483	False	0.5279	0		161.0									356.0	200.0	192.0		17.0			217.0	7.0				157.0		1.0		23.0	347.0	181.0	534.0									24.0			15.0		162.0	5.0				166.0					200.0		6.0	1.0		27.0		1.0	160.0	1.0	
NC_073236.2	1::NC_073236.2:19010625-19020108	9483	False	0.5278	0		157.0									354.0	209.0	217.0		21.0			200.0	8.0			2.0	166.0		1.0		17.0	334.0	170.0	538.0									18.0			17.0		161.0	6.0				162.0	1.0				199.0		3.0	1.0		35.0			164.0		
NC_073236.2	2::NC_073236.2:19018855-19024258	5403	False	0.5262	0		90.0									201.0	116.0	120.0		15.0			118.0	4.0			1.0	91.0				10.0	201.0	99.0	300.0			1.0						17.0	1.0		11.0		93.0	3.0				91.0	1.0				112.0		1.0			9.0		1.0	94.0		
NC_073236.2	2::NC_073236.2:19026424-19032355	5931	False	0.5264	0		100.0									215.0	124.0	130.0		15.0			129.0	4.0				106.0		2.0		5.0	209.0	110.0	322.0									23.0	1.0		17.0	1.0	108.0	3.0				103.0	3.0				118.0	1.0	3.0			14.0			110.0	1.0	
NC_073236.2	-3::NC_073236.2:19029263-19042622	13359	False	0.5261	0		232.0			1.0						485.0	272.0	275.0		31.0			294.0	9.0			2.0	217.0		7.0		20.0	495.0	253.0	746.0						5.0			36.0			30.0		239.0	5.0				231.0	4.0				272.0	2.0	8.0			36.0	1.0		244.0		1.0
NC_073236.2	-2::NC_073236.2:19036794-19046175	9381	False	0.5272	0		160.0									354.0	203.0	201.0		14.0			195.0	10.0			1.0	160.0		3.0		17.0	346.0	172.0	527.0						5.0			19.0	1.0		11.0	1.0	165.0	5.0				159.0	4.0				193.0		3.0			31.0	1.0		166.0		
NC_073236.2	3::NC_073236.2:19042604-19049576	6972	False	0.5265	0		117.0									254.0	153.0	155.0		7.0			145.0	7.0			1.0	124.0		2.0	1.0	11.0	257.0	129.0	394.0									12.0			17.0	1.0	122.0	6.0				118.0	4.0				141.0	1.0	2.0			18.0			125.0		
NC_073236.2	-3::NC_073236.2:19042625-19058126	15501	False	0.5268	0		264.0			1.0						580.0	339.0	337.0		23.0			316.0	16.0			2.0	268.0		2.0		25.0	579.0	286.0	869.0						8.0			34.0			23.0	2.0	272.0	9.0				257.0	7.0				317.0	1.0	4.0			46.0	2.0		278.0		
NC_073236.2	-2::NC_073236.2:19046178-19081059	34881	False	0.5261	0		580.0			2.0						1268.0	727.0	738.0		65.0		1.0	759.0	43.0			3.0	590.0		16.0		53.0	1290.0	656.0	1957.0				1.0		9.0			82.0	4.0		80.0	4.0	621.0	19.0				596.0	12.0				714.0	6.0	21.0			82.0	1.0		627.0		
NC_073236.2	1::NC_073236.2:19048095-19058127	10032	False	0.5266	0		161.0									368.0	216.0	218.0		10.0		1.0	218.0	16.0			2.0	173.0		5.0		16.0	370.0	186.0	569.0									18.0	1.0		19.0	1.0	178.0	8.0				171.0	5.0				207.0	2.0	5.0			25.0			175.0		
NC_073236.2	-1::NC_073236.2:19049578-19055185	5607	False	0.527	0		97.0									208.0	114.0	114.0		11.0			121.0	4.0				91.0		4.0		7.0	210.0	105.0	319.0						3.0			9.0			10.0		102.0	2.0				96.0					119.0		4.0			20.0	1.0		98.0		
NC_073236.2	2::NC_073236.2:19055167-19062814	7647	False	0.5264	0		127.0									279.0	155.0	157.0		15.0			169.0	11.0				126.0		4.0	1.0	15.0	284.0	146.0	438.0									10.0			17.0		134.0	4.0				135.0	1.0				163.0	2.0	5.0			19.0			132.0		
NC_073236.2	-1::NC_073236.2:19055188-19063804	8616	False	0.5265	0		145.0									317.0	177.0	176.0		16.0			189.0	11.0				141.0		4.0		16.0	321.0	164.0	492.0						2.0			13.0			17.0		152.0	4.0				149.0	1.0				181.0	2.0	5.0			25.0	1.0		151.0		
NC_073236.2	-3::NC_073236.2:19059965-19068989	9024	False	0.5264	0		151.0			1.0						335.0	195.0	199.0		15.0			185.0	12.0			2.0	152.0		1.0		13.0	332.0	165.0	501.0						5.0			25.0	1.0		15.0	2.0	161.0	6.0				151.0	5.0				180.0		4.0			28.0			166.0		
NC_073236.2	1::NC_073236.2:19061661-19068990	7329	False	0.526	0		122.0									264.0	154.0	155.0		11.0			164.0	7.0				122.0		5.0		16.0	272.0	137.0	418.0									11.0			19.0	1.0	126.0	6.0				123.0	3.0				151.0	2.0	5.0			19.0			130.0		
NC_073236.2	-1::NC_073236.2:19065643-19073290	7647	False	0.5266	0		127.0			3.0						286.0	162.0	165.0		21.0			159.0	10.0			1.0	128.0		3.0		7.0	284.0	141.0	425.0						4.0			21.0			11.0		140.0	4.0				130.0	2.0				157.0	1.0	3.0			18.0			136.0		
NC_073236.2	-3::NC_073236.2:19068992-19076537	7545	False	0.5262	0		128.0									273.0	161.0	165.0		16.0			159.0	4.0				129.0		2.0		9.0	279.0	140.0	419.0						3.0			21.0	2.0	1.0	20.0	1.0	139.0	6.0				127.0	3.0				153.0		3.0			16.0			136.0		
NC_073236.2	-1::NC_073236.2:19073293-19079563	6270	False	0.5257	0		111.0									221.0	125.0	128.0		20.0			132.0	4.0				108.0		2.0		8.0	236.0	121.0	348.0						2.0			20.0	1.0	1.0	21.0		115.0	2.0				108.0					130.0	1.0	2.0		1.0	10.0			112.0		
NC_073236.2	-3::NC_073236.2:19076540-19099589	23049	False	0.5259	0		389.0			5.0						840.0	479.0	491.0	1.0	55.0			499.0	19.0			1.0	389.0		9.0		31.0	851.0	431.0	1272.0						8.0			73.0	1.0	1.0	54.0	1.0	412.0	9.0				389.0	8.0				471.0	4.0	12.0			54.0	2.0		422.0		
NC_073236.2	-1::NC_073236.2:19079566-19106236	26670	False	0.5258	0		451.0			1.0						972.0	564.0	585.0		67.0			571.0	16.0				445.0		9.0		35.0	968.0	489.0	1482.0						13.0			72.0	3.0	1.0	61.0	5.0	489.0	18.0				452.0	12.0				542.0	1.0	14.0			67.0	1.0		484.0		
NC_073236.2	-2::NC_073236.2:19082184-19089066	6882	False	0.5267	0		114.0			1.0						253.0	151.0	156.0		11.0			145.0	7.0			1.0	115.0		2.0		12.0	255.0	121.0	383.0						3.0			17.0	1.0		15.0		122.0	6.0				114.0	4.0				139.0		2.0			21.0			123.0		
NC_073236.2	3::NC_073236.2:19087739-19093958	6219	False	0.526	0		104.0			1.0						224.0	131.0	133.0		11.0			141.0	4.0				105.0		3.0		12.0	231.0	116.0	344.0									18.0	1.0		18.0		108.0	3.0				103.0	3.0				123.0	1.0	4.0			14.0	1.0		116.0		
NC_073236.2	-2::NC_073236.2:19089069-19096308	7239	False	0.5259	0		120.0			1.0						263.0	149.0	154.0		19.0			154.0	9.0			1.0	118.0		3.0		9.0	277.0	135.0	404.0						4.0			19.0	1.0		17.0		132.0	3.0				122.0	2.0				151.0		3.0			15.0			128.0		
NC_073236.2	-2::NC_073236.2:19096311-19102989	6678	False	0.5256	0		111.0			1.0						246.0	142.0	147.0		18.0			137.0	8.0			1.0	113.0		1.0		8.0	253.0	122.0	367.0						4.0			20.0	1.0		16.0	1.0	122.0	4.0				111.0	3.0				136.0		2.0			12.0			119.0		
NC_073236.2	-3::NC_073236.2:19099592-19107749	8157	False	0.5256	0		136.0			1.0						296.0	168.0	173.0		19.0			179.0	7.0				138.0		3.0		9.0	302.0	153.0	453.0						4.0			24.0	1.0		21.0	1.0	148.0	3.0				138.0	2.0				164.0	1.0	5.0			19.0	1.0		150.0		
NC_073236.2	-2::NC_073236.2:19102992-19108905	5913	False	0.5253	0		103.0									208.0	121.0	122.0		17.0			127.0	4.0				100.0		2.0		7.0	218.0	115.0	330.0						2.0			16.0	1.0	2.0	20.0	1.0	109.0	3.0				104.0	1.0				119.0	1.0	2.0			8.0			108.0		
NC_073236.2	-1::NC_073236.2:19106239-19113325	7086	False	0.526	0		119.0			1.0						261.0	149.0	152.0		15.0			156.0	7.0				120.0		3.0		8.0	259.0	132.0	394.0						2.0			17.0	1.0		15.0	1.0	129.0	5.0				121.0	3.0				143.0	1.0	6.0			14.0			128.0		
NC_073236.2	-3::NC_073236.2:19107752-19139135	31383	False	0.5264	0		531.0									1150.0	650.0	654.0	1.0	57.0			687.0	29.0			4.0	525.0		17.0		50.0	1191.0	588.0	1765.0						12.0			69.0	1.0		63.0	1.0	555.0	15.0				530.0	7.0				639.0	2.0	18.0	1.0		78.0	3.0		567.0	1.0	
NC_073236.2	-2::NC_073236.2:19108908-19119870	10962	False	0.5268	0		188.0			1.0						409.0	231.0	235.0		25.0			228.0	9.0			1.0	186.0		3.0		13.0	411.0	202.0	608.0						6.0			33.0			18.0		197.0	5.0				186.0	3.0				224.0	1.0	4.0			27.0	1.0		199.0		
NC_073236.2	-1::NC_073236.2:19113328-19287679	174351	False	0.5267	1		3001.0	1.0		3.0	7.0			2.0	1.0	6658.0	3745.0	3703.0	5.0	159.0		6.0	3662.0	160.0	9.0		17.0	2991.0		23.0		344.0	6551.0	3262.0	9957.0		3.0	16.0	1.0	2.0	29.0	2.0		247.0	6.0	18.0	159.0	17.0	2986.0	72.0		1.0	1.0	2941.0	29.0		8.0		3663.0	1.0	36.0	1.0	11.0	548.0	21.0	3.0	3016.0	1.0	11.0
NC_073236.2	3::NC_073236.2:19113329-19118336	5007	False	0.5273	0		84.0									181.0	103.0	105.0		10.0			111.0	5.0				83.0		3.0		9.0	189.0	94.0	284.0									8.0	1.0		13.0		89.0	4.0				85.0	2.0				101.0		5.0			10.0			89.0	1.0	
NC_073236.2	-2::NC_073236.2:19119873-19172223	52350	False	0.527	1		879.0			3.0		1.0		2.0		1956.0	1105.0	1105.0		81.0			1128.0	55.0			5.0	851.0		21.0		85.0	1939.0	970.0	2992.0				1.0		20.0			74.0	2.0		74.0	2.0	932.0	32.0				882.0	14.0		1.0		1092.0		29.0			198.0	11.0		907.0	1.0	
NC_073236.2	3::NC_073236.2:19125377-19130651	5274	False	0.5269	0		91.0									197.0	110.0	112.0		5.0			113.0	6.0			2.0	91.0		2.0		8.0	203.0	99.0	298.0									9.0			7.0		93.0	2.0				92.0	1.0				110.0		2.0			12.0			93.0		
NC_073236.2	2::NC_073236.2:19127179-19132453	5274	False	0.5267	0		91.0									204.0	111.0	113.0		8.0			112.0	3.0				91.0		1.0		9.0	198.0	98.0	298.0									9.0	1.0		5.0		93.0	1.0				89.0	2.0				109.0		1.0			13.0	2.0		96.0		
NC_073236.2	2::NC_073236.2:19132456-19139605	7149	False	0.5271	0		119.0									263.0	150.0	153.0		11.0			160.0	9.0			1.0	117.0		5.0		6.0	254.0	131.0	401.0									19.0			12.0		132.0	5.0				125.0	2.0		1.0		148.0	1.0	4.0			27.0	1.0		126.0		
