clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_TCT	codon_AGG	codon_GTT	codon_TTA	codon_GGG	codon_GGT	codon_CCT	codon_AAC	codon_CTA	codon_ACC	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTT	codon_ATT	codon_AGT	codon_AGC	codon_AAG	codon_CCA	codon_TTC	codon_ATG	codon_CAT	codon_AAT	codon_AGA	codon_CTT	codon_AAA	codon_GGC	codon_GTA	codon_TGT	codon_TCG	codon_TCC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CCC	codon_CTC	codon_ACT	codon_TGG	codon_CTG	codon_TCA	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GAA	codon_GCC	codon_ACG	codon_CGG
NC_071999.2	-2::NC_071999.2:25335868-25347427(-)	11559	False	0.375	1	76.0	31.0	100.0	97.0	21.0	34.0	78.0	43.0	47.0	24.0	157.0	79.0	90.0	36.0	98.0	68.0	72.0	55.0	68.0	68.0	138.0	125.0	72.0	37.0	93.0	89.0	56.0	72.0	68.0	137.0	77.0	129.0	217.0	25.0	52.0	51.0	5.0	32.0	82.0	9.0	74.0	49.0	36.0	31.0	27.0	34.0	72.0	44.0	55.0	79.0	3.0	84.0	20.0	65.0	12.0	23.0	6.0	186.0	31.0	8.0	6.0
NC_071999.2	2::NC_071999.2:37257157-37262167(+)	5010	False	0.3357	0	57.0	4.0	37.0	44.0	8.0	23.0	20.0	33.0	10.0	13.0	71.0	18.0	30.0	6.0	28.0	21.0	35.0	21.0	31.0	25.0	61.0	49.0	50.0	16.0	41.0	23.0	12.0	23.0	35.0	99.0	26.0	23.0	116.0	9.0	32.0	35.0	3.0	14.0	33.0	1.0	43.0	12.0	14.0	8.0	5.0	8.0	60.0	2.0	15.0	57.0	2.0	32.0		23.0	3.0	15.0	2.0	119.0	10.0	4.0	
NC_071999.2	2::NC_071999.2:43698880-43704208(+)	5328	False	0.5186	2	28.0	14.0	23.0	12.0	30.0	21.0	41.0	35.0	19.0	38.0	63.0	21.0	18.0	7.0	39.0	23.0	26.0	70.0	53.0	31.0	35.0	33.0	28.0	26.0	24.0	24.0	41.0	35.0	30.0	29.0	20.0	18.0	25.0	50.0	21.0	5.0	5.0	22.0	37.0	22.0	16.0	42.0	12.0	26.0	41.0	32.0	45.0	7.0	81.0	13.0	16.0	63.0	12.0	61.0	10.0	33.0	9.0	54.0	32.0	8.0	21.0
NC_071999.2	-2::NC_071999.2:108928513-108949510(-)	20997	False	0.3803	2	164.0	74.0	103.0	142.0	66.0	83.0	126.0	115.0	91.0	41.0	228.0	86.0	164.0	28.0	105.0	119.0	158.0	70.0	201.0	58.0	123.0	177.0	161.0	72.0	269.0	182.0	78.0	167.0	137.0	197.0	167.0	117.0	509.0	40.0	104.0	72.0	12.0	58.0	220.0	8.0	259.0	70.0	41.0	67.0	58.0	57.0	131.0	38.0	94.0	251.0	12.0	174.0	13.0	103.0	17.0	42.0	10.0	414.0	38.0	14.0	4.0
NC_071999.2	-3::NC_071999.2:119668407-119673594(-)	5187	False	0.6347	2	14.0	43.0	18.0	2.0	62.0	31.0	35.0	19.0	3.0	52.0	16.0	3.0	40.0	12.0	8.0	46.0	16.0	30.0	92.0	64.0	8.0	8.0	17.0	44.0	53.0	41.0	10.0	20.0	13.0	9.0	18.0	8.0	32.0	44.0	2.0	6.0	10.0	22.0	20.0	12.0	12.0	13.0	5.0	35.0	55.0	26.0	8.0	30.0	47.0	14.0	25.0	191.0	5.0	27.0	6.0	13.0	19.0	52.0	82.0	21.0	40.0
NC_071999.2	-3::NC_071999.2:120571836-120579507(-)	7671	False	0.5036	0							5.0	5.0	1273.0	1247.0																																			1.0														26.0		
NC_071999.2	2::NC_071999.2:120571837-120579508(+)	7671	False	0.5035	0		1273.0	1247.0	5.0	5.0	1.0														26.0																																									
NC_071999.2	-2::NC_071999.2:120571843-120579484(-)	7641	False	0.5036	0							1273.0	1247.0																26.0																					1.0																
NC_071999.2	3::NC_071999.2:120571844-120579485(+)	7641	False	0.5035	0				1247.0	1273.0	1.0			26.0																																																				
NC_072002.2	-3::NC_072002.2:565-9451(-)	8886	False	0.5152	0		1338.0	1469.0	7.0	6.0	1.0					2.0							2.0															1.0															1.0													135.0
NC_072002.2	3::NC_072002.2:566-9557(+)	8991	False	0.5136	0	1.0	1.0	1.0	1.0	1.0	2.0	7.0	7.0	1337.0	1471.0		1.0	1.0			1.0				1.0	1.0								1.0	1.0	2.0	2.0	6.0			1.0		3.0	2.0		1.0			1.0		2.0	1.0	1.0	2.0				135.0					1.0		1.0	
NC_072002.2	-1::NC_072002.2:606-9435(-)	8829	False	0.5153	0				1336.0	1471.0	1.0																					133.0															2.0																			
NC_072002.2	2::NC_072002.2:607-9466(+)	8859	False	0.5152	0				1.0			1338.0	1469.0						1.0							1.0		1.0			1.0																2.0		2.0			1.0	1.0			135.0										
NC_072002.2	-2::NC_072002.2:5601152-5606399(-)	5247	False	0.4059	0	19.0	1.0	30.0	12.0		1.0	26.0	3.0	21.0	11.0	3.0	15.0	16.0	18.0	15.0	1.0	11.0				47.0	213.0	6.0	1.0	3.0	197.0	239.0	5.0	198.0	26.0	3.0	41.0	4.0	1.0	2.0	7.0		249.0	61.0	5.0	21.0	15.0	13.0	69.0	10.0	8.0	12.0		1.0	20.0	9.0	7.0	2.0	1.0	28.0	2.0		1.0	1.0	18.0	
NC_072002.2	1::NC_072002.2:5767902-5773020(+)	5118	False	0.3933	0	13.0	1.0	21.0	18.0			22.0	2.0	11.0	3.0	7.0	14.0	12.0	13.0	18.0	1.0	15.0			2.0	33.0	200.0	6.0	1.0	5.0	175.0	266.0	13.0	229.0	16.0	3.0	22.0	9.0	2.0	4.0	7.0	3.0	206.0	72.0	3.0	29.0	14.0	20.0	76.0	8.0	11.0	22.0	3.0		28.0	7.0	3.0	3.0		9.0	5.0		2.0	4.0	13.0	1.0
NC_072002.2	3::NC_072002.2:6494396-6499670(+)	5274	False	0.4024	0	8.0	3.0	21.0	9.0		1.0	11.0	1.0	9.0	7.0	3.0	17.0	21.0	21.0	29.0		5.0			1.0	42.0	214.0	4.0		1.0	208.0	246.0	11.0	237.0	23.0		33.0	8.0		3.0	9.0	3.0	252.0	66.0	2.0	28.0	6.0	16.0	66.0	5.0	8.0	17.0		2.0	27.0	7.0	4.0	2.0	1.0	20.0	1.0	1.0	1.0	3.0	14.0	
NC_072002.2	-1::NC_072002.2:6745179-6750525(-)	5346	False	0.3885	1	16.0		19.0	16.0		2.0	30.0	9.0	8.0	8.0	5.0	16.0	20.0	20.0	18.0		16.0			2.0	48.0	256.0	3.0			209.0	259.0	4.0	225.0	20.0		26.0	6.0		1.0	2.0	7.0	222.0	54.0		20.0	10.0	19.0	65.0	12.0	4.0	13.0	1.0	4.0	40.0	10.0	3.0	4.0	1.0	19.0	3.0	1.0	3.0		3.0	
NC_072002.2	-2::NC_072002.2:6759635-6764750(-)	5115	False	0.4	0	22.0		22.0	21.0		1.0	18.0	4.0	10.0	3.0	9.0	15.0	15.0	15.0	18.0	1.0	8.0	1.0	1.0	2.0	55.0	226.0	4.0		4.0	208.0	235.0	8.0	190.0	10.0	5.0	24.0	3.0		2.0	5.0	2.0	209.0	71.0	6.0	24.0	4.0	18.0	93.0	10.0	18.0	11.0	1.0	5.0	25.0	8.0	1.0	2.0	4.0	10.0	7.0	1.0		1.0	8.0	1.0
NC_072002.2	-2::NC_072002.2:7664381-7670933(-)	6552	False	0.4118	0	19.0	3.0	55.0	16.0		7.0	28.0	3.0	13.0	7.0	1.0	12.0	28.0	18.0	28.0		7.0	1.0		8.0	63.0	242.0	11.0		4.0	246.0	317.0	9.0	243.0	18.0	1.0	47.0	9.0	3.0	2.0	12.0	3.0	277.0	75.0	8.0	29.0	6.0	35.0	109.0	8.0	11.0	31.0		4.0	27.0	12.0	11.0	1.0	1.0	28.0	4.0		1.0	2.0	20.0	
NC_072002.2	1::NC_072002.2:9048492-9053685(+)	5193	False	0.4065	0	12.0		22.0	21.0			23.0	2.0	11.0	9.0	1.0	26.0	20.0	22.0	9.0		12.0				35.0	214.0	3.0			211.0	251.0	10.0	188.0	18.0	7.0	50.0	6.0		2.0	8.0	6.0	218.0	65.0	1.0	12.0	11.0	16.0	76.0	10.0	14.0	12.0		4.0	19.0	6.0	3.0		2.0	30.0	2.0	3.0	1.0	5.0	22.0	
NC_072002.2	-1::NC_072002.2:9194865-9200337(-)	5472	False	0.4105	0	20.0		25.0	10.0			22.0	4.0	13.0	11.0	4.0	12.0	23.0	18.0	17.0		7.0	3.0		1.0	40.0	245.0	4.0			211.0	249.0	7.0	235.0	14.0	1.0	27.0	8.0		1.0	6.0	4.0	257.0	65.0	1.0	20.0	10.0	13.0	92.0	14.0	10.0	14.0		2.0	28.0	13.0	1.0		3.0	16.0	3.0	2.0	1.0	4.0	13.0	
NC_072002.2	-2::NC_072002.2:9226934-9234503(-)	7569	False	0.392	0	25.0		32.0	24.0		2.0	33.0	5.0	13.0	10.0	8.0	23.0	30.0	27.0	28.0	1.0	15.0			2.0	86.0	349.0	8.0	1.0	1.0	305.0	335.0	11.0	320.0	26.0	2.0	43.0	18.0	1.0		6.0	5.0	329.0	70.0	7.0	26.0	14.0	29.0	95.0	15.0	12.0	12.0		6.0	48.0	16.0	6.0	3.0	2.0	23.0	4.0	1.0	4.0	1.0	3.0	2.0
NC_072002.2	-3::NC_072002.2:11165248-11171137(-)	5889	False	0.4084	0	10.0		29.0	18.0			23.0	8.0	11.0	6.0	11.0	19.0	19.0	13.0	16.0		7.0	1.0	1.0	3.0	39.0	248.0	9.0		2.0	249.0	304.0	5.0	206.0	21.0	2.0	41.0	8.0		4.0	5.0	6.0	243.0	73.0	6.0	20.0	12.0	16.0	116.0	10.0	13.0	15.0	1.0	3.0	31.0	8.0	4.0	4.0	1.0	18.0	4.0	1.0		4.0	16.0	
NC_072002.2	-3::NC_072002.2:11227525-11232715(-)	5190	False	0.3988	0	16.0		13.0	13.0			28.0	6.0	11.0	5.0	6.0	12.0	15.0	14.0	18.0	1.0	6.0	1.0		4.0	54.0	235.0	2.0		3.0	194.0	242.0	7.0	203.0	18.0	2.0	24.0	3.0		3.0	4.0	6.0	236.0	70.0	3.0	32.0	7.0	18.0	77.0	7.0	7.0	18.0	1.0	5.0	17.0	6.0	4.0	1.0	2.0	32.0	3.0	1.0	3.0		11.0	
NC_072002.2	1::NC_072002.2:11434464-11440752(+)	6288	False	0.454	1	41.0		7.0	12.0			24.0	5.0	34.0	19.0	1.0	12.0	19.0	30.0	10.0		6.0			11.0	40.0	171.0	7.0			245.0	193.0	4.0	172.0	26.0	4.0	23.0	9.0	2.0	5.0	6.0	6.0	273.0	26.0	2.0	27.0	22.0	35.0	151.0	14.0	147.0	154.0	2.0	13.0	39.0	8.0	14.0	4.0	2.0	4.0	4.0	1.0	3.0	6.0	1.0	
NC_072002.2	3::NC_072002.2:12149981-12155729(+)	5748	False	0.3996	0	13.0		35.0	18.0		1.0	21.0	4.0	15.0	9.0	4.0	22.0	28.0	24.0	16.0	1.0	12.0	3.0		1.0	47.0	245.0	5.0	1.0		210.0	277.0	7.0	209.0	19.0	1.0	35.0	13.0	1.0	1.0	7.0	4.0	229.0	69.0	7.0	25.0	11.0	24.0	94.0	10.0	9.0	18.0		4.0	39.0	16.0	5.0	3.0	1.0	20.0	3.0		3.0	1.0	16.0	
NC_072002.2	1::NC_072002.2:12162258-12168738(+)	6480	False	0.4031	0	23.0		32.0	16.0	1.0	2.0	21.0	5.0	14.0	14.0	6.0	24.0	25.0	20.0	19.0		16.0	3.0		1.0	46.0	270.0	5.0		3.0	247.0	318.0	7.0	267.0	18.0	5.0	40.0	9.0	2.0	3.0	11.0	8.0	285.0	73.0	5.0	23.0	13.0	27.0	96.0	5.0	9.0	27.0		4.0	22.0	18.0	6.0	5.0		28.0	4.0			2.0	7.0	
NC_072002.2	2::NC_072002.2:13235851-13241437(+)	5586	False	0.3946	0	18.0	1.0	20.0	15.0		1.0	21.0	4.0	17.0	4.0	5.0	22.0	16.0	19.0	15.0		11.0	1.0		2.0	36.0	251.0	7.0	1.0		197.0	290.0	4.0	243.0	21.0	2.0	22.0	10.0		3.0	4.0	6.0	249.0	69.0		19.0	10.0	15.0	76.0	8.0	10.0	22.0	1.0	5.0	27.0	9.0	1.0	3.0	3.0	17.0	7.0	2.0	1.0	10.0	9.0	
NC_072002.2	3::NC_072002.2:13262189-13269656(+)	7467	False	0.396	1	23.0	1.0	29.0	24.0			34.0	8.0	16.0	10.0	5.0	13.0	18.0	24.0	26.0		10.0		1.0	1.0	67.0	341.0	5.0		2.0	318.0	357.0	7.0	312.0	22.0	2.0	45.0	8.0		3.0	8.0	8.0	295.0	80.0	6.0	31.0	20.0	32.0	96.0	13.0	10.0	25.0	1.0	4.0	46.0	9.0	6.0	2.0	1.0	28.0	8.0	1.0	2.0	3.0	21.0	1.0
NC_072002.2	-3::NC_072002.2:13487734-13494382(-)	6648	False	0.4782	0	40.0	3.0	5.0	9.0			25.0	8.0	26.0	17.0	2.0	6.0	26.0	24.0	13.0	1.0	8.0	3.0	1.0	10.0	24.0	159.0	10.0	3.0	3.0	291.0	181.0	6.0	161.0	29.0	1.0	34.0	6.0	3.0	3.0	8.0	8.0	309.0	22.0	3.0	35.0	24.0	12.0	161.0	20.0	177.0	175.0	7.0	16.0	32.0	3.0	23.0	5.0	5.0	4.0	17.0		4.0	4.0		1.0
NC_072002.2	-1::NC_072002.2:95454429-95459604(-)	5175	False	0.5136	1	1.0	1.0	1.0		1.0		3.0		774.0	819.0				1.0					1.0	1.0			1.0	2.0	2.0	6.0	3.0		2.0	1.0	1.0	3.0	2.0	1.0				2.0	3.0		1.0	2.0	1.0	3.0	11.0	5.0	1.0		50.0	5.0		4.0	1.0	4.0	1.0		1.0		1.0	2.0	
NC_072002.2	2::NC_072002.2:95454604-95459605(+)	5001	False	0.5117	0		821.0	770.0		2.0	6.0		1.0			1.0		1.0		1.0		1.0	1.0	1.0				1.0	1.0										2.0		2.0										2.0		2.0	1.0	1.0				1.0		46.0		1.0	1.0		
NC_072002.2	3::NC_072002.2:95454650-95459708(+)	5058	False	0.5109	0	1.0	17.0	17.0	768.0	821.0	1.0				1.0			1.0					2.0			1.0							1.0							6.0													1.0		46.0		2.0									
NC_072002.2	-3::NC_072002.2:95454655-95459707(-)	5052	False	0.5109	0							820.0	769.0	17.0	23.0				1.0					1.0																				1.0			1.0		1.0	1.0		1.0							46.0		1.0			1.0		
NC_072009.2	-3::NC_072009.2:1203-6705(-)	5502	False	0.5035	0		59.0	58.0	838.0	856.0	2.0			17.0									1.0			1.0														1.0		1.0																								
NC_072009.2	2::NC_072009.2:1204-6706(+)	5502	False	0.5036	0							856.0	839.0	59.0	60.0														17.0																					2.0													1.0			
NC_072009.2	-2::NC_072009.2:1588-7015(-)	5427	False	0.5132	0		878.0	847.0	1.0	13.0	12.0														17.0							4.0								1.0		1.0													3.0		3.0				18.0					11.0
NC_072009.2	3::NC_072009.2:1589-6884(+)	5295	False	0.5092	0							3.0	3.0	852.0	859.0																																			3.0				14.0		2.0		9.0	2.0				1.0	17.0		
NC_072009.2	2::NC_072009.2:1220746-1230262(+)	9516	False	0.595	1	769.0	4.0		1.0	2.0	2.0	344.0		1.0	5.0	1.0	3.0	3.0	1.0	1.0	6.0	1.0	2.0		2.0	3.0	1.0	1.0	6.0	1.0	6.0	150.0	1.0	3.0		5.0	144.0	1.0	2.0		5.0		319.0	3.0	1.0	4.0	2.0	2.0	1.0	422.0	911.0		2.0	5.0	1.0	4.0	1.0		4.0		8.0		1.0	1.0	2.0	1.0
NC_072009.2	3::NC_072009.2:1220909-1230281(+)	9372	False	0.5952	1	747.0		1.0			1.0	314.0		1.0		1.0	1.0	2.0	3.0	1.0	1.0		1.0	2.0		3.0	2.0	1.0	1.0		6.0	144.0	1.0	3.0	1.0	1.0	171.0		2.0		3.0		322.0	4.0	2.0	1.0	1.0	1.0	1.0	419.0	935.0		1.0	6.0	1.0	1.0	3.0		1.0	2.0	3.0		1.0	3.0		1.0
NC_072009.2	-2::NC_072009.2:1220935-1230211(-)	9276	False	0.5965	1	1.0	341.0			418.0	2.0	2.0				2.0			2.0		317.0	2.0	1.0	909.0	3.0					143.0	1.0	1.0				767.0		1.0			2.0		3.0	3.0									3.0	1.0		1.0	3.0		5.0	1.0	2.0	1.0	150.0			4.0
NC_072009.2	-3::NC_072009.2:1220955-1230189(-)	9234	False	0.5965	1	1.0	284.0	1.0		456.0	1.0	2.0				3.0		1.0			303.0	1.0	2.0	907.0						147.0			1.0		1.0	770.0	1.0	2.0	2.0		1.0			4.0				1.0	1.0	1.0				3.0	1.0		2.0		2.0		2.0		171.0	1.0		2.0
NC_072009.2	1::NC_072009.2:1221090-1230306(+)	9216	False	0.5951	1	773.0			1.0	1.0		283.0		1.0	1.0	1.0	1.0	1.0		1.0			1.0		1.0	2.0	2.0			1.0		171.0		1.0			149.0	1.0		1.0	5.0		303.0				1.0		2.0	455.0	903.0			2.0						1.0	3.0			3.0		
NC_072009.2	-1::NC_072009.2:1221131-1230272(-)	9141	False	0.5958	1		312.0			414.0			1.0					2.0			320.0	1.0		928.0						169.0			1.0	1.0	1.0	738.0		1.0						3.0		1.0						1.0	1.0				2.0		3.0			2.0	144.0			1.0
NC_072009.2	2::NC_072009.2:5142370-5149321(+)	6951	False	0.612	1	111.0	1.0	2.0				291.0	24.0	12.0	116.0		2.0	3.0	9.0	1.0		1.0			5.0	7.0	4.0		1.0	1.0	129.0	92.0		24.0	2.0		95.0	13.0		1.0	2.0	5.0	280.0	165.0	11.0	23.0	16.0	11.0	245.0	260.0	270.0	12.0	1.0	17.0	16.0	3.0	3.0			6.0	7.0		1.0	13.0	3.0	
NC_072009.2	1::NC_072009.2:5143581-5150991(+)	7410	False	0.6134	1	111.0		1.0	1.0			292.0	23.0	12.0	136.0		3.0	1.0	15.0	2.0		3.0			5.0	6.0	5.0		1.0		139.0	108.0	1.0	25.0	1.0	1.0	91.0	10.0			1.0	9.0	307.0	160.0	7.0	24.0	20.0	8.0	285.0	257.0	317.0	18.0		6.0	18.0	4.0	2.0	1.0	2.0	5.0	3.0			19.0	4.0	
NC_072009.2	3::NC_072009.2:5147117-5156375(+)	9258	False	0.6134	1	119.0			1.0			375.0	28.0	10.0	142.0		4.0	1.0	16.0	2.0		6.0			4.0	7.0	7.0		1.0		159.0	158.0		29.0	2.0	3.0	124.0	8.0			1.0	5.0	365.0	208.0	10.0	34.0	24.0	15.0	371.0	335.0	400.0	21.0		13.0	19.0	5.0	3.0	4.0	2.0	7.0	10.0			22.0	6.0	
NC_072009.2	2::NC_072009.2:5150008-5161756(+)	11748	False	0.6181	1	152.0		4.0	1.0			492.0	22.0	12.0	184.0		5.0	8.0	19.0	3.0		5.0			2.0	8.0	5.0	2.0	1.0		216.0	162.0		31.0	2.0	2.0	188.0	7.0		1.0	5.0	8.0	471.0	270.0	13.0	32.0	33.0	18.0	439.0	434.0	498.0	27.0		18.0	30.0	13.0	7.0	6.0	3.0	7.0	9.0		1.0	31.0	9.0	
NC_072009.2	1::NC_072009.2:5151678-5162256(+)	10578	False	0.6191	1	155.0		2.0	1.0			459.0	30.0	12.0	194.0	1.0	4.0	6.0	17.0	7.0		4.0	1.0		2.0	8.0	4.0		3.0		200.0	129.0		23.0	3.0	2.0	141.0	7.0		1.0	6.0	13.0	457.0	228.0	15.0	18.0	30.0	12.0	394.0	364.0	439.0	22.0		16.0	27.0	7.0	6.0	2.0	7.0	7.0	10.0		3.0	22.0	5.0	
NC_072009.2	3::NC_072009.2:5156378-5163302(+)	6924	False	0.6232	1	105.0		4.0	2.0	1.0		284.0	19.0	4.0	125.0	1.0	2.0	3.0	12.0	1.0				2.0	2.0	5.0	3.0		1.0		132.0	98.0	2.0	18.0		5.0	86.0	6.0		3.0	4.0	4.0	298.0	145.0	9.0	9.0	17.0	6.0	253.0	247.0	289.0	5.0	1.0	15.0	19.0	15.0	5.0	2.0	6.0	5.0	7.0		2.0	16.0	3.0	
NC_072009.2	1::NC_072009.2:5212455-5221890(+)	9435	False	0.6194	1	140.0	1.0	1.0	1.0			370.0	22.0	7.0	173.0	1.0	5.0	4.0	10.0	3.0	2.0	3.0	1.0		4.0	6.0	4.0	3.0	4.0	1.0	184.0	136.0		23.0	2.0	4.0	120.0	7.0	1.0	2.0	2.0	10.0	408.0	195.0	4.0	27.0	22.0	17.0	356.0	348.0	396.0	24.0	1.0	10.0	20.0	10.0	4.0	2.0	5.0	7.0	11.0			16.0	4.0	1.0
NC_072009.2	2::NC_072009.2:5212468-5221903(+)	9435	False	0.6193	1	134.0	1.0	2.0				417.0	20.0	10.0	177.0		2.0	5.0	11.0	2.0	1.0	3.0		1.0	4.0	13.0	2.0	2.0	2.0		171.0	116.0	2.0	21.0		2.0	134.0	14.0	1.0	3.0	2.0	4.0	406.0	204.0	7.0	29.0	23.0	12.0	347.0	349.0	376.0	17.0		19.0	21.0	8.0	6.0	3.0	6.0	12.0	7.0			10.0	2.0	2.0
NC_072009.2	3::NC_072009.2:5214833-5221886(+)	7053	False	0.6236	1	91.0			1.0		1.0	291.0	16.0	7.0	120.0		3.0	2.0	10.0	1.0		3.0			2.0	8.0		1.0			135.0	102.0		18.0		3.0	94.0	7.0		1.0	3.0	4.0	291.0	159.0	5.0	7.0	15.0	8.0	270.0	274.0	325.0	14.0	1.0	7.0	13.0	5.0	6.0		2.0	4.0	10.0			9.0	2.0	
NC_072009.2	-2::NC_072009.2:5518024-5533807(-)	15783	False	0.6216	1	224.0		3.0	3.0			660.0	24.0	14.0	288.0		5.0	7.0	24.0	4.0		7.0		1.0	5.0	14.0	5.0	5.0			298.0	215.0		35.0	1.0	4.0	203.0	12.0	2.0	4.0	3.0	15.0	672.0	340.0	11.0	38.0	42.0	26.0	625.0	582.0	663.0	33.0		22.0	32.0	14.0	8.0	4.0	5.0	15.0	16.0			22.0	5.0	1.0
NC_072009.2	-1::NC_072009.2:5518037-5526143(-)	8106	False	0.6225	1	115.0		2.0				336.0	12.0	8.0	146.0	1.0	2.0	6.0	10.0	2.0		5.0			3.0	7.0	2.0				161.0	107.0		24.0	1.0	3.0	106.0	5.0	1.0	2.0	3.0	8.0	363.0	178.0	7.0	14.0	18.0	11.0	318.0	296.0	337.0	14.0		11.0	15.0	7.0	3.0	1.0	1.0	8.0	8.0			10.0	4.0	
NC_072009.2	-3::NC_072009.2:5518041-5536239(-)	18198	False	0.6195	1	265.0	1.0	2.0	3.0	1.0	1.0	752.0	43.0	17.0	327.0	1.0	6.0	5.0	25.0	3.0	1.0	4.0		1.0	8.0	18.0	7.0	4.0	4.0	1.0	344.0	243.0	2.0	41.0	2.0	6.0	242.0	18.0	2.0	3.0	9.0	11.0	750.0	399.0	13.0	47.0	38.0	29.0	694.0	668.0	774.0	39.0	1.0	31.0	38.0	19.0	12.0	6.0	11.0	14.0	20.0		3.0	28.0	7.0	2.0
NC_072009.2	-1::NC_072009.2:5526146-5536157(-)	10011	False	0.6184	1	140.0	1.0	2.0	2.0		2.0	402.0	29.0	14.0	186.0	1.0	3.0	3.0	15.0	2.0		5.0			5.0	8.0	4.0	1.0	3.0		188.0	140.0		25.0	1.0	2.0	141.0	15.0	1.0	3.0	6.0	6.0	413.0	224.0	8.0	22.0	14.0	10.0	371.0	371.0	432.0	23.0	1.0	15.0	14.0	9.0	5.0	4.0	10.0	7.0	9.0			15.0	2.0	2.0
NC_072009.2	3::NC_072009.2:59258432-59264114(+)	5682	False	0.4007	0	17.0		35.0	21.0		1.0	25.0	8.0	13.0	4.0	5.0	17.0	18.0	10.0	11.0		14.0		1.0	3.0	45.0	241.0	7.0	1.0	3.0	236.0	264.0	5.0	227.0	19.0	1.0	26.0	9.0			7.0	8.0	252.0	64.0	2.0	19.0	22.0	19.0	88.0	8.0	10.0	15.0		2.0	28.0	2.0	5.0	6.0	4.0	19.0	1.0	2.0	1.0	4.0	19.0	
NC_072009.2	-2::NC_072009.2:60725155-60730414(-)	5259	False	0.4027	0	20.0	1.0	30.0	20.0			20.0	2.0	13.0	3.0	5.0	13.0	12.0	11.0	14.0		9.0	1.0		2.0	38.0	218.0	8.0		2.0	215.0	250.0	4.0	205.0	15.0	2.0	35.0	9.0		2.0	7.0	7.0	228.0	64.0	2.0	17.0	19.0	26.0	72.0	11.0	12.0	16.0	1.0	2.0	27.0	6.0	4.0	3.0	2.0	23.0	3.0	1.0		4.0	17.0	
NC_072009.2	-2::NC_072009.2:61465210-61472278(-)	7068	False	0.3878	0	17.0		22.0	30.0		1.0	32.0	6.0	18.0	5.0	11.0	27.0	13.0	25.0	24.0	2.0	15.0			1.0	58.0	294.0	7.0		7.0	261.0	359.0	10.0	291.0	37.0	1.0	39.0	9.0	2.0	1.0	10.0	7.0	283.0	102.0	2.0	31.0	13.0	23.0	95.0	8.0	15.0	26.0	3.0	2.0	39.0	9.0	6.0	5.0		18.0	4.0	1.0	6.0	8.0	13.0	2.0
NC_072009.2	3::NC_072009.2:61581161-61586567(+)	5406	False	0.3997	0	23.0	1.0	21.0	21.0		2.0	24.0	5.0	11.0	9.0	4.0	16.0	21.0	20.0	17.0		9.0			1.0	48.0	223.0	6.0		1.0	215.0	253.0	3.0	231.0	21.0		21.0	11.0		1.0	2.0	1.0	240.0	65.0	1.0	17.0	15.0	25.0	83.0	7.0	13.0	24.0		5.0	24.0	11.0	2.0	1.0	2.0	10.0		2.0	1.0	2.0	8.0	2.0
NC_072009.2	-1::NC_072009.2:61712630-61717664(-)	5034	False	0.4541	0	25.0		13.0	5.0			16.0	9.0	33.0	15.0	3.0	7.0	15.0	21.0	5.0		6.0	1.0		4.0	28.0	156.0	7.0	2.0		199.0	164.0	3.0	113.0	27.0	2.0	24.0	4.0	1.0	4.0	2.0	6.0	229.0	26.0		29.0	13.0	24.0	127.0	15.0	119.0	95.0	1.0	11.0	34.0	6.0	10.0	3.0	2.0	2.0	8.0	2.0	1.0	1.0		
NC_072009.2	-2::NC_072009.2:61729960-61735072(-)	5112	False	0.4656	0	37.0	1.0	11.0	9.0			28.0	9.0	16.0	15.0		7.0	15.0	19.0	5.0		5.0			3.0	34.0	144.0	5.0	1.0	1.0	215.0	153.0	4.0	127.0	17.0		14.0	5.0		1.0	8.0		234.0	23.0	3.0	17.0	9.0	20.0	129.0	7.0	140.0	117.0	2.0	12.0	33.0	12.0	10.0	1.0	2.0	12.0	7.0		1.0	3.0	1.0	
NC_072009.2	-2::NC_072009.2:61762285-61767319(-)	5034	False	0.3947	0	8.0		18.0	9.0			23.0	6.0	9.0	9.0	3.0	12.0	17.0	14.0	19.0		7.0		1.0		49.0	226.0	5.0		1.0	194.0	247.0	5.0	222.0	23.0	2.0	27.0	4.0		2.0	5.0	1.0	204.0	55.0	2.0	22.0	11.0	20.0	66.0	12.0	9.0	16.0	1.0	1.0	35.0	10.0	6.0	4.0	1.0	9.0	6.0	1.0	1.0	5.0	13.0	
NC_072009.2	1::NC_072009.2:62946306-62951316(+)	5010	False	0.4012	0	11.0		29.0	18.0		1.0	20.0	9.0	13.0	5.0	5.0	10.0	12.0	15.0	28.0		6.0			4.0	46.0	207.0	6.0		3.0	195.0	243.0	8.0	191.0	23.0	2.0	28.0	7.0		1.0	1.0	1.0	221.0	56.0	1.0	26.0	3.0	11.0	72.0	12.0	14.0	20.0		3.0	27.0	7.0	6.0	3.0	4.0	15.0	3.0	2.0		1.0	13.0	2.0
