clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGA	codon_CTA	codon_GAT	codon_TAT	codon_GCA	codon_TGC	codon_TTG	codon_GGA	codon_ATA	codon_GTG	codon_GAG	codon_GCT	codon_TTA	codon_TTT	codon_ATT	codon_TAG	codon_ATG	codon_CAT	codon_TGG	codon_GAA	codon_AGC	codon_CTT	codon_ACT	codon_GGG	codon_AAT	codon_AGT	codon_AAA	codon_GGC	codon_GTA	codon_CCA	codon_TCT	codon_TGT	codon_TCG	codon_TCC	codon_TTC	codon_ACA	codon_CGC	codon_CAA	codon_ATC	codon_TAC	codon_CAC	codon_CTC	codon_CTG	codon_TCA	codon_GTT	codon_CCG	codon_CAG	codon_CGA	codon_GAC	codon_CGT	codon_GTC	codon_GCG	codon_GCC	codon_ACG	codon_AAG	codon_GGT	codon_AGG	codon_CGG	codon_TGA
NC_071994.2	-1::NC_071994.2:1166958-1173009	6051	False	0.6265	1	68.0		81.0	53.0	79.0	17.0		4.0	2.0	1.0	35.0	16.0				15.0	50.0			5.0	2.0		43.0	26.0	33.0	146.0	17.0	29.0	18.0	3.0	9.0	4.0	52.0		33.0	2.0	17.0		57.0	5.0	20.0	16.0	18.0	5.0	56.0	496.0	191.0	1.0		1.0	1.0	40.0		120.0		17.0	1.0	4.0		42.0	19.0	20.0	27.0	
NC_071994.2	-1::NC_071994.2:49257894-49263489	5595	False	0.3982	0	1.0	21.0		1.0	26.0	23.0		11.0	6.0	15.0	13.0	24.0	254.0	17.0	70.0	9.0	2.0		9.0	13.0	16.0	239.0	8.0	194.0	277.0	4.0	4.0	7.0	7.0	226.0	16.0	42.0	1.0	26.0	1.0	2.0	79.0	3.0			11.0	1.0	12.0	3.0	1.0			3.0		8.0		1.0	2.0	4.0	22.0	3.0	2.0		22.0	30.0	10.0	21.0	10.0	32.0
NC_071994.2	-3::NC_071994.2:53830039-53835769	5730	False	0.4005	0	1.0	17.0			35.0	14.0		14.0	12.0	21.0	30.0	26.0	227.0	21.0	95.0	9.0	1.0		11.0	17.0	12.0	202.0	9.0	209.0	293.0	2.0		5.0	6.0	236.0	19.0	40.0	2.0	27.0		1.0	79.0	3.0	1.0		6.0		16.0	5.0	1.0	3.0		7.0		4.0		6.0	5.0	3.0	12.0	1.0	6.0	1.0	19.0	42.0	9.0	19.0	13.0	35.0
NC_071994.2	-3::NC_071994.2:53873515-53878750	5235	False	0.3975	0	1.0	21.0			13.0	15.0		13.0	12.0	24.0	13.0	18.0	222.0	18.0	68.0	9.0	1.0		5.0	21.0	14.0	221.0	7.0	208.0	225.0	1.0		7.0	11.0	249.0	13.0	31.0	2.0	20.0			60.0	4.0		4.0	9.0	2.0	17.0	4.0	4.0			2.0		1.0	1.0	4.0	3.0	6.0	15.0	1.0	8.0		17.0	34.0	7.0	21.0	9.0	29.0
NC_071994.2	-1::NC_071994.2:54083898-54089679	5781	False	0.3939	0	1.0	19.0		1.0	18.0	16.0		21.0	11.0	22.0	13.0	26.0	228.0	8.0	75.0	7.0			6.0	15.0	12.0	249.0	4.0	240.0	281.0	2.0	2.0	4.0	7.0	261.0	17.0	55.0	2.0	20.0		4.0	69.0	3.0			6.0	1.0	19.0	3.0	1.0		1.0	9.0		10.0		4.0	5.0	7.0	12.0	1.0	5.0		18.0	29.0	10.0	20.0	8.0	39.0
NC_071994.2	-3::NC_071994.2:54088714-54094366	5652	False	0.3868	0		22.0			17.0	17.0		7.0	14.0	27.0	18.0	20.0	246.0	22.0	54.0	5.0			4.0	22.0	8.0	237.0	1.0	233.0	254.0	2.0		2.0	6.0	277.0	16.0	42.0	1.0	21.0	2.0	2.0	66.0	3.0		8.0	8.0	1.0	16.0	5.0	1.0	2.0		4.0		8.0		4.0	2.0	4.0	8.0		3.0	2.0	23.0	39.0	4.0	20.0	9.0	45.0
NC_071994.2	-3::NC_071994.2:54106549-54111817	5268	False	0.395	0	1.0	12.0			33.0	12.0		9.0	8.0	17.0	17.0	22.0	230.0	19.0	63.0	11.0	1.0		6.0	26.0	17.0	220.0	6.0	206.0	251.0	1.0		4.0	6.0	242.0	14.0	33.0	4.0	28.0			59.0	3.0		1.0	3.0		17.0	2.0	3.0	1.0		7.0		2.0		6.0	9.0	4.0	10.0	2.0	4.0		19.0	25.0	3.0	20.0	6.0	31.0
NC_071994.2	-1::NC_071994.2:54669327-54674832	5505	False	0.408	0		15.0		1.0	29.0	16.0		16.0	9.0	19.0	10.0	27.0	252.0	15.0	85.0	13.0			8.0	28.0	12.0	217.0	3.0	197.0	249.0	2.0		6.0	9.0	230.0	16.0	30.0	1.0	16.0		3.0	72.0	6.0	1.0	1.0	8.0		17.0	6.0	2.0			8.0		3.0		8.0	4.0	3.0	17.0	2.0	4.0		24.0	32.0	13.0	31.0	11.0	28.0
NC_071994.2	1::NC_071994.2:59508393-59513745	5352	False	0.5749	1	52.0		18.0	2.0	3.0	133.0	1.0	1.0	8.0	7.0	6.0	1.0		102.0	4.0			3.0	1.0	3.0		48.0	13.0			1.0	1.0	9.0	1.0	3.0	5.0	1.0		7.0	1.0	138.0	7.0		119.0	4.0	53.0	71.0	2.0	4.0	31.0	448.0	10.0	137.0	94.0			6.0			4.0	1.0	5.0	212.0	2.0	1.0				
NC_071994.2	1::NC_071994.2:66034881-66040878	5997	False	0.598	1	3.0		6.0	1.0	1.0	362.0	1.0	1.0		4.0			85.0	2.0	5.0	342.0		2.0	1.0				2.0	3.0		1.0	1.0		261.0		8.0	6.0		1.0	1.0		5.0			1.0	278.0	3.0	2.0		1.0	286.0	2.0	2.0	30.0			58.0	35.0	101.0					45.0	5.0	4.0	2.0	39.0	
NC_071994.2	-2::NC_071994.2:66034913-66040892	5979	False	0.5984	1	7.0	1.0		1.0		398.0		2.0		2.0	1.0	2.0	44.0		4.0	324.0	1.0		1.0	1.0	1.0	3.0		7.0	4.0		1.0	1.0	273.0			5.0	1.0		2.0	1.0	4.0		1.0		343.0	1.0	2.0		1.0	253.0	30.0	1.0		1.0	1.0	44.0	1.0	70.0	1.0		35.0		41.0	2.0	1.0	5.0	65.0	2.0
NC_071994.2	2::NC_071994.2:66034942-66040774	5832	False	0.6015	1			2.0			359.0			1.0	3.0			30.0	1.0	12.0	358.0								2.0	5.0			30.0	237.0			1.0	35.0		4.0		3.0				290.0	1.0				275.0			1.0	1.0	2.0	28.0		113.0					66.0	6.0		34.0	44.0	
NC_071994.2	3::NC_071994.2:66035006-66040853	5847	False	0.6008	1	6.0					397.0		1.0		1.0		1.0	44.0			323.0			1.0					7.0	3.0			1.0	272.0			5.0			1.0				1.0		340.0	1.0	2.0		1.0	252.0	30.0				1.0	44.0	1.0	68.0	1.0		35.0		41.0	1.0		2.0	65.0	
NC_072007.2	1::NC_072007.2:3056943-3063621	6678	False	0.4039	1	9.0		15.0	28.0	7.0	2.0	14.0	5.0	21.0	23.0	24.0	26.0	1.0	13.0	1.0		2.0	18.0	50.0	281.0		8.0	280.0	1.0	2.0		42.0	30.0		21.0	8.0	7.0			259.0	20.0	6.0	5.0	296.0	311.0	72.0	5.0	31.0	19.0	16.0	90.0	20.0	3.0	34.0	32.0	8.0	9.0	2.0		18.0	4.0	1.0	3.0	18.0	2.0	1.0		2.0	
NC_072007.2	-2::NC_072007.2:6931784-6939200	7416	False	0.4052	0	1.0	16.0		2.0	40.0	24.0		19.0	14.0	24.0	25.0	24.0	345.0	19.0	101.0	9.0	1.0		7.0	39.0	29.0	272.0	7.0	292.0	338.0	1.0	3.0	7.0	11.0	314.0	18.0	66.0		20.0	1.0	6.0	76.0	3.0	1.0	1.0	7.0		21.0	5.0	5.0	1.0		7.0		9.0	1.0	5.0	3.0	5.0	27.0	1.0	9.0	1.0	37.0	65.0	14.0	32.0	13.0	28.0
NC_072007.2	-3::NC_072007.2:6974746-6982837	8091	False	0.4059	0	4.0	22.0			20.0	36.0		14.0	15.0	33.0	44.0	20.0	363.0	28.0	128.0	30.0			12.0	17.0	16.0	351.0	4.0	325.0	368.0	7.0	1.0	4.0	9.0	343.0	41.0	63.0	3.0	38.0			98.0	3.0		1.0	2.0	4.0	28.0	1.0	1.0			4.0		12.0		7.0			7.0	3.0			27.0	35.0	2.0	30.0	19.0	54.0
NC_072007.2	-1::NC_072007.2:6974985-6983718	8733	False	0.4036	0		22.0			37.0	17.0		23.0	16.0	34.0	23.0	39.0	391.0	19.0	125.0	33.0			7.0	31.0	19.0	390.0	8.0	342.0	380.0		1.0	3.0	22.0	380.0	54.0	63.0	9.0	41.0	3.0	4.0	107.0	2.0		3.0	5.0		39.0	3.0				8.0		2.0	1.0	5.0	9.0	2.0	6.0	1.0			29.0	59.0	25.0	32.0	9.0	28.0
NC_072007.2	2::NC_072007.2:8377363-8385088	7725	False	0.4038	0	5.0		12.0	30.0	6.0	2.0	13.0	6.0	14.0	28.0	35.0	34.0		12.0	1.0	1.0	1.0	20.0	71.0	318.0		12.0	327.0	1.0	1.0	1.0	42.0	19.0		23.0	4.0	11.0		5.0	305.0	11.0	15.0	5.0	323.0	373.0	100.0	3.0	41.0	8.0	23.0	120.0	17.0	4.0	32.0	50.0	14.0	5.0	7.0	3.0	29.0	6.0	1.0	2.0	19.0	1.0	2.0	1.0		
NC_072007.2	2::NC_072007.2:9642052-9647116	5064	False	0.3947	0	4.0		5.0	19.0	5.0		9.0	3.0	17.0	11.0	26.0	21.0		12.0			2.0	21.0	40.0	222.0		2.0	221.0			1.0	31.0	11.0		26.0	3.0	11.0	1.0	2.0	198.0	15.0	4.0	3.0	234.0	232.0	64.0	4.0	17.0	15.0	17.0	50.0	7.0	7.0	20.0	17.0	17.0	5.0	5.0	1.0	14.0	5.0		4.0	5.0	1.0	1.0			
NC_072007.2	3::NC_072007.2:11013539-11019182	5643	False	0.3936	1	7.0		10.0	17.0	3.0	3.0	12.0	6.0	7.0	20.0	10.0	21.0		9.0			3.0	23.0	49.0	256.0		7.0	229.0	1.0	1.0	1.0	37.0	12.0		25.0	4.0	4.0		5.0	225.0	14.0	3.0	3.0	239.0	267.0	71.0	3.0	32.0	6.0	15.0	97.0	8.0	1.0	42.0	26.0	6.0	8.0	1.0	1.0	14.0	2.0		2.0	10.0	1.0	1.0		1.0	
NC_072007.2	2::NC_072007.2:11475070-11482765	7695	False	0.4027	1	8.0		15.0	31.0	11.0	1.0	20.0	4.0	15.0	18.0	23.0	25.0	1.0	11.0	1.0		3.0	20.0	78.0	324.0		9.0	318.0	1.0		1.0	36.0	27.0		27.0	9.0	9.0	1.0	2.0	293.0	22.0	10.0	6.0	341.0	362.0	93.0	4.0	25.0	9.0	25.0	111.0	10.0	6.0	46.0	45.0	12.0	8.0	10.0	1.0	38.0	2.0	1.0	4.0	20.0	3.0	5.0	2.0	2.0	
NC_072007.2	-3::NC_072007.2:11659216-11665006	5790	False	0.3972	0	2.0	15.0		2.0	21.0	14.0		11.0	12.0	22.0	13.0	22.0	255.0	14.0	88.0	7.0			6.0	19.0	17.0	228.0	2.0	239.0	271.0		3.0	5.0	11.0	270.0	11.0	50.0		22.0	1.0	7.0	63.0	2.0	5.0	1.0	8.0		19.0	8.0	1.0			6.0		5.0	1.0	3.0	4.0	1.0	8.0	3.0	2.0	1.0	13.0	43.0	8.0	20.0	12.0	33.0
NC_072007.2	-3::NC_072007.2:11699338-11704393	5055	False	0.3998	0	1.0	10.0		1.0	20.0	16.0		9.0	12.0	13.0	20.0	16.0	229.0	20.0	64.0	6.0	3.0		7.0	16.0	16.0	214.0	11.0	203.0	237.0	1.0		6.0	6.0	223.0	14.0	32.0	3.0	16.0	1.0	2.0	56.0	1.0		2.0	10.0		22.0	1.0	2.0	1.0		4.0			1.0	6.0	5.0	2.0	10.0	3.0	2.0	1.0	14.0	31.0	10.0	18.0	7.0	28.0
NC_072007.2	1::NC_072007.2:13582212-13587948	5736	False	0.402	0	9.0		5.0	30.0	5.0	2.0	16.0	7.0	9.0	18.0	15.0	13.0		7.0				17.0	37.0	236.0		5.0	260.0		4.0		39.0	29.0		23.0	5.0	6.0		2.0	215.0	9.0	3.0	6.0	282.0	277.0	84.0		23.0	17.0	17.0	61.0	17.0	6.0	28.0	19.0	5.0	4.0	8.0	1.0	11.0	2.0		6.0	11.0		1.0			
NC_072007.2	-3::NC_072007.2:14466625-14473183	6558	False	0.3998	0	1.0	14.0		1.0	40.0	13.0		9.0	17.0	20.0	9.0	26.0	299.0	19.0	79.0	14.0			8.0	24.0	14.0	292.0	1.0	256.0	312.0	2.0		7.0	16.0	281.0	21.0	60.0		26.0		4.0	67.0	3.0		4.0	4.0		24.0	7.0	5.0	1.0		8.0		5.0	1.0	6.0	7.0	4.0	16.0	2.0	6.0		18.0	29.0	11.0	28.0	14.0	31.0
NC_072007.2	1::NC_072007.2:53590422-53595966	5544	False	0.5438	1	93.0		27.0		7.0	2.0	1.0			7.0	3.0	1.0		21.0	2.0					7.0		3.0	17.0			2.0	3.0	88.0		6.0	2.0	3.0	1.0		187.0	2.0	2.0	1.0	74.0	9.0	463.0	8.0	20.0	10.0	11.0	639.0	92.0	1.0	9.0			8.0		3.0	1.0	1.0		7.0	4.0					
NC_072007.2	2::NC_072007.2:53590432-53595976	5544	False	0.5435	1	113.0		24.0	1.0	9.0	3.0	2.0		2.0	8.0	3.0			13.0	1.0		1.0		1.0	3.0		1.0	19.0	1.0	1.0	4.0	4.0	66.0	1.0	10.0		4.0			174.0	2.0	2.0		105.0	10.0	478.0	2.0	22.0	6.0	20.0	617.0	82.0	2.0	5.0	1.0	2.0	7.0	1.0	2.0	1.0	3.0	1.0	3.0	3.0			1.0	1.0	
NC_072007.2	3::NC_072007.2:53590454-53595998	5544	False	0.5435	1	102.0		17.0	1.0	15.0	2.0	1.0	1.0		7.0	1.0	1.0		10.0	2.0	2.0	1.0		1.0	7.0		2.0	31.0	2.0		3.0	2.0	92.0		9.0	1.0	2.0	1.0		226.0	4.0			95.0	7.0	448.0	6.0	14.0	12.0	15.0	612.0	67.0	1.0	3.0		2.0	7.0		3.0		1.0		1.0	5.0	1.0	2.0			
NC_072007.2	-3::NC_072007.2:55891459-55897339	5880	False	0.515	0	119.0			121.0	92.0			1.0	120.0	1.0	1.0	2.0	1.0	31.0	89.0	71.0	115.0		1.0	3.0	47.0	2.0	1.0		1.0	1.0	1.0	128.0		24.0	2.0	4.0	120.0	110.0	122.0	122.0	121.0						2.0	1.0		1.0		1.0		11.0		240.0		5.0		1.0		1.0		2.0	120.0			1.0
NC_072007.2	-2::NC_072007.2:57131063-57137675	6612	False	0.5375	0																					71.0			9.0					1.0																					1022.0											79.0	784.0	238.0	
NC_072007.2	1::NC_072007.2:57131064-57137676	6612	False	0.5374	0																		784.0											1030.0											238.0										79.0											2.0	71.0		
NC_072007.2	-3::NC_072007.2:57131536-57139204	7668	False	0.5312	0												1.0									784.0								1.0									238.0												255.0											1022.0	255.0		
NC_072007.2	3::NC_072007.2:57131537-57139205	7668	False	0.531	0																		255.0						1.0					254.0																					1022.0											2.0	784.0	238.0	
NC_071995.2	-3::NC_071995.2:2802-9081	6279	False	0.5018	0	1.0	99.0	110.0	936.0	947.0																																																											
NC_071995.2	2::NC_071995.2:2803-9082	6279	False	0.502	0	947.0		1.0	99.0	99.0		936.0																												11.0																													
NC_071995.2	-1::NC_071995.2:3521-9020	5499	False	0.5021	0	1.0	905.0	916.0																																								11.0																					
NC_071995.2	1::NC_071995.2:3522-9021	5499	False	0.5023	0			12.0	905.0	916.0																																																											
NC_071995.2	-2::NC_071995.2:108144004-108150562	6558	False	0.6003	1	1.0		45.0	77.0	1.0			2.0	4.0	6.0	69.0	95.0	83.0		190.0	82.0	34.0		39.0	5.0	2.0	61.0	65.0	135.0	5.0	22.0	83.0	4.0	166.0	1.0	43.0		6.0	6.0	66.0	13.0	154.0	22.0	95.0	62.0	1.0	14.0	2.0	2.0	1.0	6.0	9.0	27.0		63.0	15.0	2.0	1.0	6.0	32.0	64.0	17.0	62.0	10.0	2.0	71.0	14.0	13.0	8.0
NC_071995.2	-1::NC_071995.2:108196031-108201044	5013	False	0.5518	2	1.0		50.0	24.0		1.0		7.0	1.0	2.0	30.0	78.0	56.0		142.0	52.0	12.0		62.0	7.0	5.0	58.0	55.0	141.0	5.0	8.0	37.0	2.0	124.0	3.0	44.0		4.0	4.0	59.0	8.0	141.0	7.0	76.0	70.0	1.0		1.0	1.0	1.0	1.0		14.0		107.0	4.0			2.0	11.0	25.0	5.0	11.0	3.0	4.0	85.0	7.0	7.0	5.0
NC_071995.2	1::NC_071995.2:108419175-108425592	6417	False	0.5835	0	385.0		1.0	1.0	9.0	6.0	9.0	2.0	2.0	20.0	2.0	1.0				1.0	1.0	7.0		6.0		1.0	178.0	1.0	3.0	15.0	1.0	12.0		1.0	1.0				468.0	25.0	2.0	3.0	13.0		13.0	8.0	6.0	115.0	13.0	606.0	26.0	2.0	119.0	1.0	5.0	24.0	3.0	3.0	7.0	5.0		2.0	1.0	1.0		2.0		
NC_071995.2	2::NC_071995.2:108419209-108425485	6276	False	0.5848	0	601.0		1.0	1.0	7.0	5.0	9.0	1.0		14.0		2.0		1.0	2.0			4.0		5.0		1.0	144.0		5.0	19.0	1.0	11.0		1.0			2.0	1.0	385.0	14.0		1.0	25.0		15.0	4.0	3.0	176.0	14.0	441.0	25.0	1.0	103.0	1.0	5.0	17.0	1.0	1.0	4.0	6.0		9.0	3.0					
NC_071995.2	3::NC_071995.2:108419300-108425288	5988	False	0.5872	0	439.0			4.0	7.0	3.0	10.0	1.0		17.0								3.0		6.0			103.0		4.0	14.0		8.0							606.0	19.0		7.0	25.0		14.0	1.0	4.0	140.0	10.0	353.0	13.0		147.0		7.0	15.0	3.0		3.0	4.0		4.0	2.0					
NC_071995.2	1::NC_071995.2:131143278-131149542	6264	False	0.6595	1	33.0		219.0	183.0	3.0	2.0	5.0	2.0		8.0	8.0	3.0	3.0		6.0	6.0	141.0		1.0	1.0		1.0	5.0	1.0	2.0	129.0	7.0	33.0	5.0		30.0	3.0	4.0	1.0	136.0	18.0		4.0	265.0	26.0	35.0	14.0	1.0	6.0	2.0	124.0	268.0	15.0	119.0		5.0	134.0		9.0	4.0	26.0	1.0	16.0	2.0	2.0	4.0	3.0	4.0	
NC_071995.2	-3::NC_071995.2:132269655-132278790	9135	False	0.5026	0																					4.0			5.0					7.0																					1508.0											14.0	1501.0	6.0	
NC_071995.2	2::NC_071995.2:132269656-132278791	9135	False	0.5025	0												6.0						1495.0	1.0										1518.0					6.0						6.0										8.0											1.0	4.0		
NC_071995.2	-1::NC_071995.2:132269729-132278879	9150	False	0.502	0												5.0									1493.0			6.0					6.0									6.0												15.0											1504.0	15.0		
NC_071995.2	1::NC_071995.2:132269730-132278880	9150	False	0.5019	0																		15.0						5.0					20.0																					1504.0											7.0	1493.0	6.0	
NC_071988.2	-1::NC_071988.2:902509-907945	5436	False	0.6656	1		4.0	385.0		1.0			1.0	1.0	16.0	22.0	1.0		4.0	77.0	1.0	2.0		2.0	1.0			9.0			88.0	2.0	1.0		1.0	40.0	5.0	5.0	29.0	121.0	1.0	41.0		2.0		323.0	2.0	1.0	1.0	46.0	246.0	4.0			1.0	1.0	167.0			18.0		3.0	127.0	3.0			1.0	5.0	
NC_071988.2	2::NC_071988.2:902563-908938	6375	False	0.6753	1	1.0		433.0	2.0	3.0	1.0	1.0		1.0	28.0	29.0	2.0		7.0	84.0	1.0	3.0		2.0			2.0	10.0	1.0	1.0	111.0		5.0		1.0	42.0	5.0	17.0	32.0	140.0	1.0	41.0	1.0	4.0		350.0	5.0			50.0	284.0	12.0		7.0		7.0	188.0		1.0	25.0		12.0	148.0	11.0				13.0	
NC_071988.2	3::NC_071988.2:902579-908240	5661	False	0.6718	1			421.0	1.0	2.0		2.0			26.0	16.0			7.0	56.0		4.0		1.0			4.0	3.0	1.0		132.0		1.0			41.0		7.0	42.0	109.0		61.0		4.0		298.0	3.0	3.0		37.0	282.0	4.0		1.0		3.0	194.0			6.0	1.0	6.0	95.0	8.0				5.0	
NC_071988.2	-2::NC_071988.2:902583-908268	5685	False	0.6719	1		1.0	411.0	2.0	1.0					20.0	17.0			3.0	64.0		4.0				1.0		6.0	3.0		135.0		1.0		1.0	61.0	1.0	7.0	44.0	107.0		40.0	1.0	4.0	1.0	313.0	3.0	3.0		49.0	292.0	5.0	1.0		1.0	2.0	135.0	1.0		7.0		18.0	116.0	7.0				6.0	
NC_071988.2	-3::NC_071988.2:902606-907985	5379	False	0.6713	1			411.0	1.0	2.0					25.0	16.0			6.0	55.0		2.0					3.0	3.0	1.0		126.0					40.0		5.0	42.0	102.0		61.0		4.0		288.0	1.0	2.0		33.0	270.0	2.0				2.0	190.0			4.0		3.0	86.0	4.0				3.0	
NC_071988.2	1::NC_071988.2:902616-908115	5499	False	0.6728	1			404.0							18.0	16.0			3.0	64.0		4.0						5.0	2.0		131.0		1.0		1.0	61.0		5.0	42.0	105.0		40.0		2.0		305.0	3.0	3.0		48.0	287.0	3.0				1.0	132.0	1.0		6.0		17.0	113.0	6.0				4.0	
NC_071988.2	1::NC_071988.2:951612-957822	6210	False	0.7412	1	111.0		432.0	169.0		12.0	1.0	2.0		23.0	1.0	1.0	75.0		3.0	2.0	19.0		1.0					2.0		130.0	84.0		6.0		1.0	2.0	32.0		148.0	3.0	1.0		201.0	69.0	2.0		1.0	1.0		40.0	109.0	1.0	2.0			126.0		69.0		3.0	77.0	19.0	2.0			4.0	83.0	
NC_071988.2	2::NC_071988.2:951697-957940	6243	False	0.7416	1	112.0		420.0	171.0	1.0	10.0			1.0	22.0	2.0		54.0		1.0	6.0	25.0		3.0			1.0	1.0	1.0		116.0	74.0		4.0		2.0		36.0		176.0	1.0			179.0	82.0			4.0	2.0		41.0	116.0	2.0	2.0		1.0	129.0		82.0		1.0	98.0	18.0			2.0	3.0	79.0	
NC_071988.2	-2::NC_071988.2:951702-957939	6237	False	0.7417	1	112.0		435.0	169.0		13.0		3.0		23.0	1.0		74.0		2.0	1.0	19.0				1.0			2.0		132.0	85.0	2.0	6.0		1.0		30.0	1.0	150.0	2.0			202.0	69.0	1.0		1.0	1.0	1.0	42.0	112.0	1.0				129.0		69.0			77.0	19.0	2.0		1.0	4.0	83.0	1.0
NC_071988.2	-3::NC_071988.2:951737-957827	6090	False	0.744	1	120.0		405.0	170.0	2.0	11.0		1.0		18.0	1.0		61.0		2.0	3.0	21.0							2.0		115.0	69.0		1.0		1.0		21.0		144.0	2.0			191.0	77.0						52.0	123.0				1.0	142.0		60.0			82.0	26.0		1.0	1.0	5.0	99.0	
NC_071988.2	-3::NC_071988.2:6287657-6292859	5202	False	0.56	1						1.0		182.0			5.0	9.0	1.0	1.0	428.0	1.0	1.0		1.0	3.0	4.0	190.0	4.0	269.0	3.0	1.0			4.0	1.0	6.0	1.0	4.0	13.0	1.0		16.0	1.0			1.0			1.0		3.0		4.0		5.0		2.0	1.0	2.0		3.0		2.0		2.0	439.0	2.0	1.0	115.0
NC_071988.2	1::NC_071988.2:208796724-208804977	8253	False	0.7275	1	2.0		442.0	194.0	1.0	1.0		1.0		1.0		2.0	2.0		1.0	1.0	1.0			49.0		96.0	145.0	94.0		2.0	96.0				49.0	1.0	188.0	1.0	195.0	1.0		3.0	292.0	149.0	1.0	53.0	1.0	1.0	1.0	2.0	97.0	4.0	5.0		144.0	52.0		1.0		49.0		235.0		1.0	1.0	1.0	92.0	
NC_071988.2	-2::NC_071988.2:208796733-208804860	8127	False	0.7305	1	2.0		441.0	192.0	1.0	1.0		1.0					2.0		1.0					48.0		95.0	143.0	94.0			95.0				49.0	1.0	188.0		193.0			3.0	289.0	144.0	1.0	52.0	1.0		1.0	2.0	95.0	3.0			143.0	51.0		1.0		48.0		234.0		1.0		1.0	92.0	
NC_071988.2	2::NC_071988.2:208796752-208804942	8190	False	0.7293	1	2.0		443.0	193.0						1.0	2.0		1.0		1.0		2.0			48.0		95.0	146.0	95.0	1.0	4.0	97.0	1.0		1.0	48.0		186.0		193.0	3.0		1.0	288.0	145.0	2.0	54.0	1.0	3.0		2.0	98.0		1.0		141.0	49.0			1.0	48.0		239.0		1.0		1.0	92.0	
NC_071988.2	3::NC_071988.2:208796786-208805003	8217	False	0.7281	1	4.0		441.0	192.0		1.0				3.0				1.0		1.0	2.0			49.0		94.0	145.0	95.0		1.0	101.0		1.0	1.0	49.0	1.0	187.0	1.0	193.0	1.0	1.0	1.0	291.0	145.0	2.0	48.0	1.0	3.0		2.0	101.0		2.0		144.0	50.0	1.0			49.0		241.0					93.0	
NC_071988.2	-1::NC_071988.2:208796827-208805020	8193	False	0.7281	1	1.0		438.0	194.0	1.0					1.0	1.0				1.0		3.0			48.0	1.0	96.0	146.0	96.0		2.0	98.0	1.0			49.0		186.0		194.0	5.0	1.0	1.0	288.0	145.0		53.0	2.0	4.0		4.0	97.0				141.0	50.0		2.0		48.0		239.0				1.0	92.0	1.0
NC_071988.2	-3::NC_071988.2:208796834-208804916	8082	False	0.7313	1	1.0		439.0	191.0																48.0		94.0	145.0	95.0		1.0	97.0				48.0		187.0		192.0	1.0		1.0	288.0	145.0		48.0		2.0			98.0				144.0	49.0				48.0		239.0					93.0	
NC_072000.2	1::NC_072000.2:3555-13788	10233	False	0.4997	1	1428.0		2.0	248.0	249.0	1.0	1429.0					1.0	1.0	1.0		2.0		1.0	3.0			3.0			3.0		1.0	1.0	2.0	2.0	1.0	2.0		1.0	2.0			1.0		3.0	2.0	1.0	1.0		1.0	1.0	1.0	1.0	2.0			2.0	1.0		1.0	3.0		1.0	1.0	1.0			3.0	
NC_072000.2	-1::NC_072000.2:3560-13805	10245	False	0.4991	1	1.0	248.0	249.0	1429.0	1428.0	3.0			1.0	3.0			2.0			1.0	1.0		2.0	2.0			1.0		2.0	1.0	3.0	2.0	3.0	2.0	1.0	6.0			1.0	1.0	1.0	1.0	1.0	2.0			1.0	1.0	1.0	2.0		1.0		1.0	1.0		1.0	1.0			1.0		3.0	1.0	2.0			
NC_072000.2	-2::NC_072000.2:5047-13690	8643	False	0.5013	1	1.0	1427.0	1429.0						1.0		1.0		2.0							1.0				1.0					2.0			1.0	1.0			1.0			2.0	1.0						1.0	1.0					2.0		2.0			1.0					3.0		
NC_072000.2	3::NC_072000.2:5048-13862	8814	False	0.4988	1	1.0		1.0	1429.0	1428.0	3.0	1.0		1.0	3.0			2.0			1.0	2.0	1.0	2.0	2.0			1.0	1.0	3.0	1.0	3.0	4.0	4.0	2.0	1.0	8.0			1.0	1.0	1.0	1.0	2.0	2.0	2.0		1.0	1.0	1.0	3.0		2.0		1.0	1.0		1.0	1.0			1.0		4.0	1.0	4.0	1.0		
NC_072000.2	-1::NC_072000.2:2849861-2855255	5394	True	0.3943	0		24.0			20.0	14.0		14.0	14.0	21.0	10.0	22.0	259.0	27.0	58.0	6.0	1.0		7.0	28.0	7.0	240.0	6.0	205.0	233.0	1.0	1.0	5.0	16.0	226.0	16.0	45.0	7.0	11.0		5.0	72.0	2.0		1.0	5.0		19.0	4.0	2.0			3.0				2.0	4.0	4.0	12.0		2.0		18.0	27.0	9.0	25.0	5.0	33.0
NC_072000.2	2::NC_072000.2:2910157-2915269	5112	False	0.4004	0	6.0		16.0	28.0	4.0	2.0	9.0	6.0	15.0	16.0	17.0	18.0		9.0			2.0	15.0	36.0	217.0		2.0	223.0	1.0	1.0		27.0	17.0		20.0	6.0	5.0		1.0	197.0	22.0	3.0	3.0	213.0	247.0	71.0	1.0	17.0	12.0	25.0	64.0	6.0	4.0	23.0	18.0	7.0	4.0	3.0	1.0	15.0	4.0	2.0	3.0	18.0	2.0				
