clade	species	length	orf_valid	gc_content	gc_stretch_count	codon_ACC	codon_TAA	codon_CCC	codon_CCT	codon_AAC	codon_AGC	codon_CTA	codon_GCC	codon_AGG	codon_AGT	codon_GGG	codon_TAG	codon_GAG	codon_TGG	codon_TGT	codon_CAT	codon_TTT	codon_GCT	codon_CTG	codon_GAA	codon_CTC	codon_TTC	codon_AAG	codon_CTT	codon_GAC	codon_GAT	codon_GGT	codon_GTA	codon_ATG	codon_GTG	codon_ATA	codon_TGA	codon_CGA	codon_CAG	codon_GTT	codon_TGC	codon_AAT	codon_ACG	codon_ACA	codon_TTG	codon_GGA	codon_TAT	codon_ATT	codon_ATC	codon_TCT	codon_CGG	codon_CAA	codon_CGT	codon_ACT	codon_CCA	codon_GTC	codon_TCG	codon_TAC	codon_GCG	codon_GGC	codon_CGC	codon_GCA	codon_CAC	codon_TCC	codon_CCG	codon_TCA	codon_AAA	codon_AGA	codon_TTA
NC_072384.2	3::NC_072384.2:3414605-3420428	5823	False	0.4049	0	12.0		8.0	25.0	4.0		8.0	3.0	2.0	4.0					8.0	241.0	51.0	2.0	2.0		10.0	274.0	3.0	37.0	1.0	3.0			9.0	1.0	4.0		5.0	6.0	30.0	20.0	20.0	19.0	66.0	21.0	3.0	24.0	245.0	16.0	12.0		27.0	21.0	28.0	227.0	1.0	4.0	13.0	2.0		4.0	17.0	71.0	277.0	6.0	32.0	5.0	1.0	6.0
NC_072384.2	1::NC_072384.2:4601382-4606884	5502	False	0.4066	0	7.0		6.0	20.0	2.0	1.0	26.0	1.0	1.0	4.0				1.0	2.0	226.0	46.0	2.0	7.0	1.0	14.0	276.0	4.0	24.0	2.0	4.0		2.0	1.0	1.0	6.0		2.0	8.0	31.0	18.0	23.0	12.0	69.0	17.0		14.0	227.0	12.0	13.0	1.0	19.0	20.0	15.0	219.0	4.0	4.0	16.0			7.0	14.0	81.0	250.0	7.0	29.0	7.0	2.0	6.0
NC_072384.2	2::NC_072384.2:5305114-5310541	5427	False	0.3934	0	6.0		6.0	25.0	5.0	1.0	10.0	1.0		6.0				1.0	2.0	238.0	40.0	2.0	3.0	1.0	7.0	256.0	1.0	38.0		4.0		2.0	2.0		16.0		5.0	6.0	24.0	26.0	23.0	9.0	69.0	13.0		22.0	238.0	11.0	22.0		15.0	19.0	14.0	223.0	6.0	5.0	26.0			2.0	15.0	56.0	235.0	7.0	27.0	4.0	1.0	13.0
NC_072384.2	3::NC_072384.2:5323418-5328857	5439	False	0.4026	0	5.0		8.0	18.0	8.0	2.0	9.0	3.0		6.0					7.0	206.0	57.0	3.0	2.0	1.0	11.0	270.0	3.0	30.0	1.0	8.0	2.0	5.0	7.0	1.0	9.0		4.0	6.0	22.0	19.0	11.0	12.0	70.0	21.0		15.0	236.0	8.0	14.0		15.0	28.0	18.0	206.0		4.0	12.0			5.0	19.0	92.0	238.0	9.0	26.0	4.0	3.0	14.0
NC_072384.2	3::NC_072384.2:6699641-6705335	5694	False	0.4052	0	9.0		11.0	24.0	2.0		6.0		4.0	5.0					11.0	240.0	43.0	2.0	5.0	3.0	9.0	263.0	1.0	37.0		5.0		1.0	12.0		15.0		10.0	3.0	22.0	19.0	26.0	31.0	65.0	17.0	2.0	17.0	227.0	14.0	18.0		23.0	20.0	15.0	217.0	2.0	7.0	18.0		1.0	3.0	11.0	73.0	269.0	7.0	27.0	8.0	2.0	16.0
NC_072384.2	3::NC_072384.2:7264955-7271156	6201	False	0.4027	1	7.0		12.0	19.0	3.0		14.0	4.0	1.0	7.0			1.0	3.0	3.0	253.0	47.0	1.0	7.0	1.0	9.0	286.0		36.0	3.0	8.0		1.0	3.0	2.0	15.0		4.0	6.0	43.0	19.0	24.0	16.0	70.0	14.0	1.0	21.0	268.0	8.0	28.0	1.0	23.0	23.0	27.0	264.0	8.0	5.0	16.0			1.0	20.0	88.0	260.0	12.0	29.0	9.0		13.0
NC_072384.2	1::NC_072384.2:141461688-141472056	10368	False	0.5255	1	4.0		49.0	204.0	1.0	6.0	2.0	2.0	4.0	248.0	1.0			1.0	5.0	8.0	7.0	8.0	4.0		334.0	147.0	1.0	36.0	5.0	1.0	5.0		4.0	4.0			2.0	146.0	343.0	4.0	1.0	63.0	194.0	2.0			3.0	4.0	6.0	13.0	5.0	7.0	133.0	179.0	8.0	1.0	12.0	6.0	4.0	12.0	9.0	472.0	280.0	47.0	393.0	3.0	1.0	12.0
NC_072384.2	3::NC_072384.2:141461759-141472808	11049	False	0.5328	2	10.0		97.0	97.0	1.0	11.0		13.0	4.0	253.0	2.0		5.0	2.0	2.0	8.0	6.0	15.0	9.0		409.0	279.0		26.0	3.0	3.0	104.0	1.0	2.0	4.0	3.0		3.0	270.0	146.0	6.0	3.0	18.0	249.0	3.0			3.0	3.0	5.0	12.0	4.0	6.0	273.0	84.0	9.0	6.0	16.0	12.0	9.0	20.0	11.0	387.0	408.0	11.0	319.0	2.0	4.0	12.0
NC_072384.2	2::NC_072384.2:141463459-141472567	9108	False	0.512	2	9.0		30.0	150.0		5.0		5.0	1.0	133.0	4.0		3.0	4.0	4.0	2.0	5.0	7.0	4.0		261.0	284.0	2.0	23.0	1.0	2.0	3.0			2.0			4.0	258.0	259.0	6.0	1.0	12.0	115.0	1.0			4.0	3.0	2.0	7.0	1.0	2.0	263.0	135.0	5.0	1.0	14.0	4.0	6.0	9.0	10.0	478.0	153.0	5.0	315.0	1.0	2.0	16.0
NC_072384.2	3::NC_072384.2:143250914-143260766	9852	False	0.5087	1									1557.0		73.0																14.0	1.0		70.0				12.0	1486.0																													71.0
NC_072384.2	-1::NC_072384.2:143251000-143260765	9765	False	0.5075	1									71.0		2.0	1486.0	70.0														1556.0								70.0																													
NC_072384.2	-3::NC_072384.2:143251163-143260046	8883	False	0.5082	0									1479.0		2.0																	1.0		70.0					1409.0																													
NC_072384.2	1::NC_072384.2:143251638-143260041	8403	False	0.5002	0											1401.0																																																					1400.0
NC_072395.2	-1::NC_072395.2:8594-13733	5139	False	0.5005	1	1.0	42.0	39.0	795.0	790.0	5.0			1.0		2.0	1.0				1.0	2.0	3.0	4.0			2.0	1.0					1.0	1.0	2.0		1.0	2.0	1.0				1.0			2.0		1.0	2.0						1.0	1.0	1.0	1.0				1.0	2.0				1.0	2.0	
NC_072395.2	1::NC_072395.2:8595-13659	5064	False	0.5014	1	789.0			40.0	40.0		794.0	5.0	1.0		2.0			1.0			1.0		1.0		1.0			1.0		1.0							1.0			1.0		1.0	1.0	1.0			1.0		1.0		1.0								1.0				1.0		1.0			
NC_072395.2	3::NC_072395.2:3149330-3154373	5043	False	0.4749	1	18.0		21.0	22.0	12.0	3.0	18.0	7.0		9.0					6.0	117.0	27.0	3.0	16.0	3.0	131.0	138.0	1.0	23.0		2.0		2.0	6.0		5.0		4.0	11.0	1.0	23.0	20.0	2.0	25.0	5.0	4.0	11.0	126.0	17.0	25.0	1.0	22.0	2.0	126.0	210.0	9.0	7.0	24.0			3.0	12.0	124.0	228.0	11.0	25.0	5.0	1.0	7.0
NC_072395.2	2::NC_072395.2:4477579-4482862	5283	False	0.4378	0	10.0		13.0	19.0	5.0	1.0	22.0	5.0	1.0	8.0				2.0	5.0	172.0	36.0	4.0	11.0	3.0	76.0	185.0	2.0	22.0	2.0	4.0		4.0	9.0	2.0	6.0		5.0	7.0	25.0	15.0	22.0	2.0	37.0	5.0	1.0	13.0	166.0	18.0	21.0		29.0	12.0	79.0	221.0	10.0	4.0	18.0			3.0	15.0	91.0	249.0	8.0	30.0	6.0	3.0	17.0
NC_072395.2	1::NC_072395.2:4558719-4564614	5895	False	0.4053	0	7.0		7.0	21.0	1.0	1.0	19.0	2.0	1.0	3.0					4.0	236.0	52.0	3.0	8.0	1.0	16.0	274.0	4.0	30.0	3.0	2.0	1.0	2.0	4.0	1.0	6.0		5.0	8.0	31.0	19.0	25.0	8.0	66.0	18.0		14.0	270.0	7.0	20.0		24.0	24.0	14.0	248.0	8.0	4.0	14.0			4.0	15.0	99.0	256.0	11.0	30.0	6.0	1.0	7.0
NC_072395.2	2::NC_072395.2:4577461-4583368	5907	False	0.4049	0	6.0		7.0	21.0	1.0	1.0	19.0	2.0	1.0	3.0					4.0	237.0	53.0	3.0	7.0	1.0	16.0	275.0	4.0	30.0	3.0	2.0	1.0	2.0	4.0	1.0	7.0		5.0	8.0	31.0	19.0	25.0	8.0	67.0	18.0		14.0	270.0	6.0	20.0		24.0	24.0	14.0	248.0	8.0	4.0	14.0			4.0	15.0	99.0	257.0	12.0	30.0	6.0	1.0	7.0
NC_072395.2	-2::NC_072395.2:4620163-4625422	5259	False	0.393	0		15.0			22.0	1.0			20.0	13.0	8.0	15.0	7.0	214.0	62.0	2.0	7.0	1.0	3.0	256.0	1.0	1.0	29.0		2.0	8.0	5.0	18.0	223.0	75.0	13.0	33.0		2.0	6.0	21.0	245.0	18.0	3.0	20.0	226.0	8.0	21.0	8.0		7.0	13.0	7.0	4.0		1.0	6.0		2.0	2.0		20.0			1.0		47.0	11.0	
NC_072395.2	3::NC_072395.2:5001389-5006414	5025	False	0.393	0	5.0		5.0	24.0	1.0	2.0	12.0	2.0		4.0					4.0	214.0	43.0		4.0		12.0	245.0		26.0	4.0	8.0			5.0		6.0		4.0	6.0	17.0	9.0	25.0	11.0	73.0	8.0	1.0	15.0	222.0	6.0	10.0	1.0	19.0	8.0	18.0	204.0	5.0	2.0	19.0			3.0	8.0	61.0	231.0	5.0	33.0	4.0	3.0	18.0
NC_072395.2	1::NC_072395.2:5005734-5011473	5739	False	0.3882	0	7.0		8.0	22.0	3.0		13.0	1.0	1.0	4.0				2.0	4.0	246.0	39.0		4.0		8.0	275.0		25.0	2.0	6.0		1.0	5.0		13.0		4.0	8.0	18.0	22.0	29.0	10.0	66.0	22.0		19.0	267.0	9.0	17.0		24.0	12.0	14.0	237.0	1.0	5.0	17.0				14.0	73.0	256.0	6.0	38.0	14.0		22.0
NC_072395.2	-1::NC_072395.2:6232121-6238313	6192	False	0.4008	0	2.0	24.0			31.0	1.0			17.0	23.0	11.0	13.0	21.0	228.0	87.0	9.0	6.0		4.0	271.0	2.0		37.0	2.0	9.0	10.0	5.0	18.0	255.0	95.0	16.0	35.0	3.0	7.0	5.0	24.0	258.0	10.0	6.0	24.0	276.0	13.0	14.0	8.0	6.0	11.0	23.0	11.0	8.0		4.0	4.0	4.0	5.0	2.0	1.0	16.0	2.0	3.0	1.0		57.0	26.0	
NC_072395.2	3::NC_072395.2:6329597-6335153	5556	False	0.3994	0	7.0		11.0	28.0	6.0	1.0	13.0	5.0		3.0			1.0	1.0	2.0	216.0	52.0		4.0	3.0	10.0	264.0	1.0	26.0	2.0	6.0		1.0	8.0		12.0		3.0	8.0	36.0	14.0	22.0	6.0	54.0	25.0		14.0	240.0	16.0	15.0		27.0	12.0	16.0	234.0	4.0	7.0	17.0	1.0		3.0	14.0	84.0	235.0	8.0	26.0	5.0	4.0	19.0
NC_072395.2	2::NC_072395.2:7077508-7083025	5517	False	0.3921	0	4.0		4.0	26.0	3.0		10.0	4.0		4.0					1.0	215.0	51.0	5.0	2.0	4.0	13.0	271.0		31.0	1.0	6.0		1.0	2.0		11.0		3.0	4.0	19.0	17.0	27.0	1.0	74.0	17.0		20.0	240.0	12.0	17.0		35.0	8.0	14.0	219.0	3.0	6.0	24.0	1.0	2.0	2.0	20.0	74.0	241.0	12.0	32.0	7.0	2.0	17.0
NC_072395.2	-3::NC_072395.2:7252773-7258419	5646	False	0.4022	0	3.0	8.0			37.0	5.0			24.0	23.0	8.0	15.0	9.0	206.0	73.0	7.0	9.0		5.0	307.0		2.0	36.0	3.0	3.0	12.0	6.0	25.0	212.0	91.0	13.0	26.0	4.0	3.0	2.0	24.0	222.0	17.0	6.0	16.0	232.0	15.0	26.0	3.0		10.0	21.0	16.0	11.0			2.0		8.0		1.0	15.0					37.0	23.0	
NC_072395.2	-2::NC_072395.2:7289308-7295596	6288	False	0.399	0	3.0	10.0			38.0	5.0			24.0	24.0	9.0	16.0	12.0	237.0	81.0	7.0	11.0		5.0	338.0		2.0	41.0	2.0	4.0	13.0	5.0	25.0	242.0	102.0	16.0	34.0	4.0	3.0	5.0	23.0	259.0	19.0	5.0	19.0	258.0	16.0	29.0	2.0	1.0	11.0	19.0	16.0	12.0			3.0	1.0	8.0		1.0	13.0					40.0	23.0	
NC_072395.2	1::NC_072395.2:8136183-8142099	5916	False	0.3925	1	4.0		15.0	17.0	6.0	3.0	14.0			7.0					3.0	257.0	58.0	1.0	3.0		8.0	282.0		30.0	2.0	1.0	1.0	1.0	5.0	1.0	12.0		1.0	4.0	32.0	21.0	27.0	20.0	65.0	23.0	2.0	25.0	246.0	12.0	17.0		25.0	10.0	23.0	235.0	6.0	1.0	22.0	2.0		4.0	27.0	74.0	243.0	9.0	36.0	9.0	3.0	17.0
NC_072395.2	-1::NC_072395.2:8396687-8401763	5076	False	0.3895	0		17.0			24.0				17.0	16.0	13.0	15.0	8.0	195.0	54.0	6.0	7.0		1.0	243.0			26.0	3.0	1.0	15.0	4.0	16.0	193.0	73.0	24.0	39.0	9.0	1.0	4.0	24.0	233.0	24.0	9.0	24.0	210.0	9.0	20.0	5.0		6.0	9.0	5.0	5.0		1.0	3.0	1.0	2.0	1.0	1.0	15.0	1.0				43.0	17.0	
NC_072395.2	3::NC_072395.2:8455385-8461262	5877	False	0.3946	0	9.0		2.0	20.0	3.0		7.0	1.0	2.0	4.0			1.0		3.0	249.0	45.0	3.0	2.0	2.0	7.0	285.0	4.0	37.0	1.0	6.0	1.0	1.0	5.0	3.0	10.0		7.0	3.0	10.0	27.0	25.0	19.0	69.0	23.0		15.0	276.0	14.0	12.0		28.0	25.0	16.0	223.0	6.0	5.0	20.0	1.0		3.0	24.0	70.0	256.0	13.0	33.0	6.0		17.0
NC_072395.2	2::NC_072395.2:9783922-9789391	5469	False	0.394	0	7.0		10.0	11.0	6.0	1.0	14.0	2.0		4.0				1.0	10.0	217.0	47.0		3.0	2.0	10.0	256.0	2.0	17.0	2.0	2.0		2.0	3.0		8.0		3.0	7.0	31.0	9.0	24.0	14.0	45.0	18.0		23.0	264.0	9.0	13.0		24.0	19.0	14.0	229.0	1.0	3.0	22.0			6.0	21.0	82.0	241.0	9.0	33.0	5.0	2.0	15.0
NC_072395.2	3::NC_072395.2:9797045-9802130	5085	False	0.399	0	5.0		6.0	24.0	3.0	1.0	10.0	3.0	2.0	3.0				2.0	8.0	197.0	37.0	1.0	1.0	2.0	3.0	260.0	4.0	27.0	1.0	5.0		4.0	6.0		4.0		1.0	4.0	38.0	20.0	18.0	14.0	57.0	13.0	1.0	19.0	223.0	11.0	15.0		20.0	21.0	11.0	195.0		3.0	17.0	1.0			16.0	90.0	218.0	7.0	18.0	8.0	3.0	14.0
NC_072395.2	-2::NC_072395.2:10234096-10239583	5487	False	0.3955	0	1.0	14.0			23.0	2.0			16.0	20.0	9.0	12.0	10.0	241.0	58.0	8.0	2.0	1.0	5.0	267.0		2.0	23.0	2.0	3.0	16.0	6.0	27.0	215.0	68.0	18.0	33.0	4.0	3.0	6.0	17.0	250.0	23.0	5.0	27.0	229.0	17.0	21.0	3.0	3.0	3.0	19.0	9.0	2.0			3.0	3.0	4.0	3.0		24.0	1.0				41.0	7.0	
NC_072395.2	3::NC_072395.2:10329539-10334987	5448	False	0.3985	0	10.0		11.0	27.0	9.0		18.0	2.0	1.0	7.0				1.0	2.0	209.0	47.0	1.0	5.0		12.0	250.0	1.0	33.0	2.0	6.0	1.0		3.0	3.0	10.0		2.0	2.0	35.0	18.0	22.0	8.0	71.0	24.0	3.0	16.0	223.0	11.0	16.0		27.0	28.0	15.0	203.0	1.0	4.0	17.0				22.0	77.0	228.0	8.0	31.0	6.0	5.0	22.0
NC_072395.2	-1::NC_072395.2:12842450-12848081	5631	False	0.3946	0		23.0		1.0	19.0	2.0			25.0	19.0	7.0	9.0	11.0	237.0	60.0	5.0	6.0	1.0	7.0	264.0		2.0	44.0		6.0	9.0	8.0	18.0	228.0	73.0	11.0	28.0	8.0	4.0	7.0	21.0	256.0	13.0	3.0	22.0	252.0	10.0	23.0	1.0	2.0	6.0	18.0	8.0	4.0		1.0	5.0	1.0	6.0	1.0		11.0					60.0	11.0	
NC_072395.2	1::NC_072395.2:14664057-14669109	5052	False	0.4046	0	8.0		9.0	18.0	6.0	2.0	7.0	3.0	2.0				1.0	2.0	3.0	199.0	35.0	1.0	2.0	4.0	11.0	238.0	2.0	30.0	2.0	10.0			13.0	1.0	10.0		1.0	5.0	13.0	19.0	19.0	14.0	59.0	16.0		17.0	209.0	17.0	11.0	1.0	25.0	26.0	26.0	182.0	8.0	5.0	15.0	1.0	1.0	3.0	14.0	64.0	236.0	5.0	32.0	3.0	1.0	17.0
NC_072395.2	3::NC_072395.2:14753846-14758997	5151	False	0.4065	0	4.0		10.0	23.0	3.0		8.0	3.0	1.0	8.0			1.0	1.0	7.0	192.0	42.0	2.0	1.0		7.0	251.0	4.0	35.0	4.0	4.0		3.0	6.0		8.0		2.0	5.0	24.0	26.0	13.0	13.0	58.0	15.0		16.0	220.0	11.0	17.0	1.0	23.0	20.0	23.0	210.0	6.0	2.0	15.0			2.0	9.0	83.0	218.0	11.0	28.0	2.0	2.0	14.0
NC_072395.2	-2::NC_072395.2:15597139-15602629	5490	False	0.3958	0		12.0			26.0	5.0			21.0	13.0	9.0	10.0	9.0	233.0	48.0	7.0	9.0	1.0	4.0	270.0		1.0	30.0		1.0	7.0	4.0	21.0	239.0	72.0	13.0	28.0	11.0	5.0	1.0	18.0	244.0	9.0	2.0	13.0	221.0	23.0	22.0	2.0	1.0	13.0	18.0	6.0	1.0	1.0		5.0	1.0	5.0		1.0	39.0			2.0		59.0	14.0	
NC_072395.2	3::NC_072395.2:15879131-15884141	5010	False	0.4046	0	7.0		11.0	16.0	8.0	3.0	13.0	1.0	1.0	3.0			1.0	2.0	10.0	194.0	34.0	2.0	3.0	4.0	9.0	229.0	2.0	31.0	4.0	9.0	3.0		7.0		6.0		2.0	2.0	38.0	19.0	17.0	19.0	70.0	18.0		12.0	206.0	14.0	8.0		17.0	20.0	14.0	184.0	2.0	4.0	26.0	2.0		2.0	15.0	74.0	215.0	7.0	27.0	2.0	2.0	19.0
NC_072395.2	-2::NC_072395.2:16037731-16043650	5919	False	0.3962	0		17.0		1.0	24.0	1.0			31.0	18.0	3.0	12.0	13.0	210.0	76.0	7.0	11.0	1.0	3.0	293.0		1.0	24.0	1.0	2.0	14.0	7.0	18.0	246.0	87.0	17.0	40.0	7.0	5.0	3.0	21.0	260.0	24.0	6.0	22.0	242.0	11.0	16.0	7.0	2.0	13.0	17.0	17.0	7.0	1.0	1.0	2.0	1.0	7.0	3.0		28.0	1.0	1.0			54.0	16.0	
NC_072395.2	1::NC_072395.2:16977837-16982958	5121	False	0.4714	1	8.0		20.0	33.0	5.0	2.0	23.0	8.0		9.0			3.0	1.0	5.0	131.0	28.0	4.0	16.0	1.0	112.0	134.0		28.0	1.0	3.0	1.0	2.0	4.0	5.0	3.0		4.0	11.0	12.0	18.0	18.0		26.0	7.0	2.0	10.0	132.0	14.0	38.0		20.0	4.0	116.0	206.0	8.0	3.0	30.0	1.0	1.0	4.0	19.0	125.0	240.0	9.0	23.0	4.0	2.0	10.0
NC_072395.2	-2::NC_072395.2:17799520-17805121	5601	False	0.3951	0	1.0	17.0			24.0	2.0			15.0	19.0	8.0	18.0	17.0	235.0	64.0	5.0	4.0	2.0	2.0	249.0		3.0	33.0	4.0	1.0	8.0	8.0	30.0	231.0	80.0	20.0	36.0	3.0	3.0	4.0	15.0	251.0	16.0	8.0	25.0	240.0	15.0	22.0	2.0	4.0	7.0	19.0	9.0	3.0		1.0	2.0	2.0	3.0	2.0		21.0					38.0	16.0	
NC_072395.2	1::NC_072395.2:18292248-18298752	6504	False	0.3973	0	7.0		5.0	29.0	4.0		18.0	2.0	1.0	3.0					5.0	266.0	58.0	1.0	4.0	1.0	16.0	317.0	2.0	40.0		7.0	1.0	2.0	4.0		8.0		4.0	1.0	16.0	20.0	23.0	15.0	65.0	17.0		18.0	293.0	12.0	25.0	1.0	21.0	24.0	26.0	259.0	4.0	5.0	16.0	3.0		6.0	15.0	83.0	302.0	11.0	48.0	15.0	3.0	16.0
NC_072395.2	3::NC_072395.2:19312964-19318058	5094	False	0.4016	0	6.0		5.0	22.0	5.0		9.0	1.0	1.0	5.0			1.0	1.0	8.0	212.0	44.0	1.0	5.0		7.0	245.0	3.0	31.0	2.0	6.0	1.0	1.0	5.0		12.0		2.0	5.0	27.0	23.0	18.0	16.0	56.0	19.0		10.0	206.0	13.0	15.0		22.0	16.0	16.0	204.0	1.0	6.0	17.0	1.0		1.0	19.0	78.0	214.0	8.0	20.0	7.0	1.0	18.0
NC_072395.2	-2::NC_072395.2:19388197-19393207	5010	False	0.4052	0		14.0		1.0	26.0	4.0			13.0	13.0	15.0	10.0	6.0	203.0	58.0	2.0	4.0		2.0	235.0		1.0	34.0	2.0	2.0	9.0	14.0	18.0	220.0	69.0	14.0	23.0	2.0	1.0	2.0	8.0	220.0	19.0	5.0	14.0	218.0	11.0	6.0	5.0	4.0	8.0	18.0	18.0	4.0	2.0	1.0	3.0	1.0	5.0	6.0	1.0	14.0					41.0	21.0	
NC_072395.2	-1::NC_072395.2:20761064-20766260	5196	False	0.4065	0		16.0		2.0	30.0	4.0		1.0	14.0	12.0	9.0	11.0	13.0	207.0	73.0	7.0	5.0	1.0	7.0	245.0			27.0	5.0	4.0	8.0	9.0	13.0	207.0	86.0	14.0	28.0	9.0	4.0	7.0	20.0	221.0	22.0	4.0	20.0	217.0	6.0	21.0	8.0	1.0	8.0	9.0	6.0	9.0	2.0	3.0	2.0		3.0	1.0	2.0	18.0					35.0	16.0	
NC_072395.2	2::NC_072395.2:20972359-20978845	6486	False	0.3933	0	9.0		12.0	27.0	7.0	1.0	11.0	3.0		4.0					4.0	268.0	58.0	2.0	4.0	1.0	8.0	319.0	1.0	38.0	3.0	2.0		1.0	5.0	3.0	12.0		4.0	6.0	23.0	23.0	25.0	13.0	83.0	14.0		29.0	282.0	16.0	23.0		24.0	18.0	23.0	259.0	2.0	6.0	30.0			4.0	20.0	75.0	285.0	10.0	26.0	10.0	5.0	21.0
NC_072395.2	-1::NC_072395.2:22626737-22632599	5862	False	0.4019	0	1.0	12.0		1.0	23.0			1.0	23.0	15.0	11.0	15.0	9.0	236.0	70.0	14.0	14.0		4.0	279.0	1.0	8.0	41.0	2.0	4.0	13.0	7.0	18.0	230.0	78.0	15.0	25.0	6.0	4.0	5.0	16.0	255.0	31.0	7.0	27.0	250.0	8.0	24.0	6.0	1.0	9.0	20.0	13.0	2.0	8.0	1.0	2.0	3.0	3.0	1.0		16.0	1.0	9.0			41.0	15.0	
NC_072395.2	-1::NC_072395.2:23973368-23978381	5013	False	0.4034	0	3.0	18.0	1.0	2.0	23.0	1.0			17.0	27.0	11.0	11.0	14.0	184.0	63.0	4.0	9.0		6.0	255.0		2.0	28.0	1.0	2.0	13.0	2.0	19.0	194.0	72.0	12.0	20.0	4.0	1.0	9.0	23.0	213.0	23.0	7.0	14.0	220.0	5.0	15.0	2.0	1.0	5.0	16.0	20.0	5.0	2.0	1.0	2.0	1.0	2.0	1.0	3.0	13.0		1.0			36.0	12.0	
NC_072395.2	3::NC_072395.2:56145407-56152625	7218	False	0.5497	1	106.0		38.0		9.0	23.0	2.0	4.0		2.0					2.0	20.0		3.0	1.0	1.0	118.0	6.0		2.0					1.0	3.0	21.0		1.0	17.0		3.0	8.0	4.0	628.0	1.0			4.0	11.0	2.0		14.0	1.0	98.0	250.0	1.0	1.0	15.0		1.0	4.0	5.0	849.0	110.0	3.0	9.0	1.0	3.0	
NC_072395.2	1::NC_072395.2:56145417-56151339	5922	False	0.5537	1	128.0		21.0		3.0	10.0	1.0									8.0			1.0		81.0	2.0		2.0						1.0	7.0			4.0			5.0	2.0	505.0				5.0	8.0		1.0	11.0		96.0	201.0			18.0			1.0	26.0	724.0	98.0		3.0		1.0	
NC_072395.2	2::NC_072395.2:56145439-56152657	7218	False	0.5496	1	144.0		37.0	1.0	12.0	3.0	2.0	3.0		1.0			2.0	2.0	1.0	26.0	1.0	1.0	2.0		103.0	12.0	1.0	4.0	3.0	1.0	2.0		1.0	2.0	13.0			28.0		1.0	10.0	2.0	613.0	1.0			2.0	7.0	3.0	1.0	13.0		119.0	270.0	1.0	1.0	12.0		1.0	4.0	16.0	806.0	108.0	1.0	1.0	5.0		
NC_085931.1	-2::NC_085931.1:178-9130	8952	False	0.5162	1	20.0	1097.0	1115.0	362.0	273.0																6.0				10.0																										1.0		3.0					89.0		8.0				
NC_085931.1	3::NC_085931.1:179-9143	8964	False	0.5161	1	374.0		18.0	1101.0	1097.0		273.0									2.0					89.0												8.0	1.0					1.0						1.0					5.0									2.0	11.0	5.0			
NC_085931.1	-1::NC_085931.1:1712-7607	5895	False	0.5006	0	4.0			982.0	979.0																																																											
NC_085931.1	1::NC_085931.1:1713-7608	5895	False	0.5008	0	979.0		4.0				982.0																																																									
NC_085931.1	3::NC_085931.1:3568694-3573725	5031	False	0.4065	0	5.0		3.0	20.0	5.0		11.0	3.0	2.0	4.0					7.0	204.0	38.0	2.0	2.0		8.0	243.0	3.0	34.0		8.0	2.0	2.0	9.0	1.0	6.0		5.0	5.0	23.0	19.0	17.0	20.0	75.0	18.0	1.0	15.0	201.0	8.0	13.0		13.0	20.0	15.0	185.0		2.0	14.0	1.0		5.0	16.0	70.0	242.0	10.0	16.0	7.0		19.0
NC_085931.1	1::NC_085931.1:3898617-3904167	5550	False	0.4022	0	6.0		10.0	22.0	4.0	2.0	8.0	3.0		8.0					2.0	226.0	37.0	4.0	4.0	2.0	9.0	272.0		22.0		4.0	2.0	2.0	6.0	1.0	16.0		3.0	9.0	20.0	29.0	21.0	7.0	69.0	19.0		9.0	251.0	16.0	14.0	1.0	20.0	15.0	18.0	236.0	4.0	4.0	16.0	1.0	2.0	1.0	20.0	85.0	234.0	5.0	23.0	12.0		14.0
NC_085931.1	-3::NC_085931.1:4528935-4534062	5127	False	0.4749	1		10.0			8.0	2.0			22.0	120.0	16.0	21.0	126.0	228.0	23.0	3.0	1.0	3.0	14.0	132.0		3.0	25.0		13.0	10.0	15.0	20.0	148.0	106.0	9.0	21.0	4.0	15.0	8.0	17.0	129.0	8.0	4.0	27.0	245.0	3.0	22.0	1.0		9.0	12.0	2.0	15.0		4.0	3.0	1.0	5.0	7.0		18.0	1.0				20.0	30.0	
NC_085931.1	2::NC_085931.1:5581123-5586778	5655	False	0.4626	0	9.0		9.0	20.0	13.0	1.0	17.0	6.0		8.0				1.0	4.0	146.0	39.0	6.0	18.0	1.0	145.0	175.0	2.0	19.0	1.0			2.0	2.0		7.0			12.0	12.0	19.0	18.0		17.0	7.0		8.0	156.0	11.0	40.0		29.0	16.0	145.0	247.0	7.0	4.0	26.0				15.0	136.0	251.0	16.0	31.0	4.0		7.0
NC_085931.1	-1::NC_085931.1:5812568-5818799	6231	False	0.3895	0		21.0			23.0	1.0			24.0	24.0	12.0	12.0	10.0	230.0	67.0	8.0	10.0	1.0	2.0	295.0		2.0	33.0	2.0	6.0	16.0	6.0	33.0	264.0	80.0	27.0	33.0	6.0	2.0	4.0	22.0	273.0	19.0	5.0	27.0	276.0	15.0	30.0	4.0	3.0	7.0	21.0	16.0	4.0	4.0		6.0	2.0	2.0	1.0		18.0		1.0			48.0	19.0	
